"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Cheshire County, NH"	"33005"	"2021"	"2021"	900	Not Applicable	Not Applicable
	"Cheshire County, NH"	"33005"	"2022 (provisional)"	"2022"	578	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"2021"	"2021"	574	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"2022 (provisional)"	"2022"	398	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"2021"	"2021"	936	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"2022 (provisional)"	"2022"	669	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2021"	"2021"	3964	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2022 (provisional)"	"2022"	2674	Not Applicable	Not Applicable
	"Merrimack County, NH"	"33013"	"2021"	"2021"	1561	Not Applicable	Not Applicable
	"Merrimack County, NH"	"33013"	"2022 (provisional)"	"2022"	1062	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"2021"	"2021"	2970	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"2022 (provisional)"	"2022"	1985	Not Applicable	Not Applicable
	"Strafford County, NH"	"33017"	"2021"	"2021"	1338	Not Applicable	Not Applicable
	"Strafford County, NH"	"33017"	"2022 (provisional)"	"2022"	859	Not Applicable	Not Applicable
	"Sullivan County, NH"	"33019"	"2021"	"2021"	520	Not Applicable	Not Applicable
	"Sullivan County, NH"	"33019"	"2022 (provisional)"	"2022"	368	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"2021"	"2021"	3403	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"2022 (provisional)"	"2022"	2093	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2021"	"2021"	7617	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2022 (provisional)"	"2022"	4845	Not Applicable	Not Applicable
	"Burlington County, NJ"	"34005"	"2021"	"2021"	4563	Not Applicable	Not Applicable
	"Burlington County, NJ"	"34005"	"2022 (provisional)"	"2022"	3049	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2021"	"2021"	5654	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2022 (provisional)"	"2022"	3582	Not Applicable	Not Applicable
	"Cape May County, NJ"	"34009"	"2021"	"2021"	1435	Not Applicable	Not Applicable
	"Cape May County, NJ"	"34009"	"2022 (provisional)"	"2022"	996	Not Applicable	Not Applicable
	"Cumberland County, NJ"	"34011"	"2021"	"2021"	1922	Not Applicable	Not Applicable
	"Cumberland County, NJ"	"34011"	"2022 (provisional)"	"2022"	1176	Not Applicable	Not Applicable
	"Essex County, NJ"	"34013"	"2021"	"2021"	6787	Not Applicable	Not Applicable
	"Essex County, NJ"	"34013"	"2022 (provisional)"	"2022"	4380	Not Applicable	Not Applicable
	"Gloucester County, NJ"	"34015"	"2021"	"2021"	3192	Not Applicable	Not Applicable
	"Gloucester County, NJ"	"34015"	"2022 (provisional)"	"2022"	2052	Not Applicable	Not Applicable
	"Hudson County, NJ"	"34017"	"2021"	"2021"	4544	Not Applicable	Not Applicable
	"Hudson County, NJ"	"34017"	"2022 (provisional)"	"2022"	2758	Not Applicable	Not Applicable
	"Hunterdon County, NJ"	"34019"	"2021"	"2021"	998	Not Applicable	Not Applicable
	"Hunterdon County, NJ"	"34019"	"2022 (provisional)"	"2022"	719	Not Applicable	Not Applicable
	"Mercer County, NJ"	"34021"	"2021"	"2021"	3444	Not Applicable	Not Applicable
	"Mercer County, NJ"	"34021"	"2022 (provisional)"	"2022"	2249	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2021"	"2021"	6784	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2022 (provisional)"	"2022"	4397	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2021"	"2021"	6326	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2022 (provisional)"	"2022"	4261	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2021"	"2021"	4199	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2022 (provisional)"	"2022"	2870	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021"	"2021"	8289	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2022 (provisional)"	"2022"	5507	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021"	"2021"	4224	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2022 (provisional)"	"2022"	2742	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"2021"	"2021"	915	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"2022 (provisional)"	"2022"	540	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2021"	"2021"	2642	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2022 (provisional)"	"2022"	1792	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2021"	"2021"	1481	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2022 (provisional)"	"2022"	966	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021"	"2021"	4423	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2022 (provisional)"	"2022"	2826	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2021"	"2021"	1190	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2022 (provisional)"	"2022"	821	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021"	"2021"	7441	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2022 (provisional)"	"2022"	4901	Not Applicable	Not Applicable
	"Catron County, NM"	"35003"	"2021"	"2021"	73	Not Applicable	Not Applicable
	"Catron County, NM"	"35003"	"2022 (provisional)"	"2022"	47	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2021"	"2021"	847	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2022 (provisional)"	"2022"	521	Not Applicable	Not Applicable
	"Cibola County, NM"	"35006"	"2021"	"2021"	400	Not Applicable	Not Applicable
	"Cibola County, NM"	"35006"	"2022 (provisional)"	"2022"	214	Not Applicable	Not Applicable
	"Colfax County, NM"	"35007"	"2021"	"2021"	179	Not Applicable	Not Applicable
	"Colfax County, NM"	"35007"	"2022 (provisional)"	"2022"	112	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2021"	"2021"	560	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2022 (provisional)"	"2022"	376	Not Applicable	Not Applicable
	"DeBaca County, NM"	"35011"	"2021"	"2021"	38	Not Applicable	Not Applicable
	"DeBaca County, NM"	"35011"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2021"	"2021"	2326	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2022 (provisional)"	"2022"	1461	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2021"	"2021"	788	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2022 (provisional)"	"2022"	434	Not Applicable	Not Applicable
	"Grant County, NM"	"35017"	"2021"	"2021"	429	Not Applicable	Not Applicable
	"Grant County, NM"	"35017"	"2022 (provisional)"	"2022"	270	Not Applicable	Not Applicable
	"Guadalupe County, NM"	"35019"	"2021"	"2021"	59	Not Applicable	Not Applicable
	"Guadalupe County, NM"	"35019"	"2022 (provisional)"	"2022"	37	Not Applicable	Not Applicable
	"Harding County, NM"	"35021"	"2021"	"2021"	14	Not Applicable	Not Applicable
	"Harding County, NM"	"35021"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Hidalgo County, NM"	"35023"	"2021"	"2021"	61	Not Applicable	Not Applicable
	"Hidalgo County, NM"	"35023"	"2022 (provisional)"	"2022"	40	Not Applicable	Not Applicable
	"Lea County, NM"	"35025"	"2021"	"2021"	744	Not Applicable	Not Applicable
	"Lea County, NM"	"35025"	"2022 (provisional)"	"2022"	448	Not Applicable	Not Applicable
	"Lincoln County, NM"	"35027"	"2021"	"2021"	320	Not Applicable	Not Applicable
	"Lincoln County, NM"	"35027"	"2022 (provisional)"	"2022"	185	Not Applicable	Not Applicable
	"Los Alamos County, NM"	"35028"	"2021"	"2021"	141	Not Applicable	Not Applicable
	"Los Alamos County, NM"	"35028"	"2022 (provisional)"	"2022"	122	Not Applicable	Not Applicable
	"Luna County, NM"	"35029"	"2021"	"2021"	424	Not Applicable	Not Applicable
	"Luna County, NM"	"35029"	"2022 (provisional)"	"2022"	247	Not Applicable	Not Applicable
	"McKinley County, NM"	"35031"	"2021"	"2021"	1062	Not Applicable	Not Applicable
	"McKinley County, NM"	"35031"	"2022 (provisional)"	"2022"	627	Not Applicable	Not Applicable
	"Mora County, NM"	"35033"	"2021"	"2021"	56	Not Applicable	Not Applicable
	"Mora County, NM"	"35033"	"2022 (provisional)"	"2022"	38	Not Applicable	Not Applicable
	"Otero County, NM"	"35035"	"2021"	"2021"	856	Not Applicable	Not Applicable
	"Otero County, NM"	"35035"	"2022 (provisional)"	"2022"	488	Not Applicable	Not Applicable
	"Quay County, NM"	"35037"	"2021"	"2021"	175	Not Applicable	Not Applicable
	"Quay County, NM"	"35037"	"2022 (provisional)"	"2022"	92	Not Applicable	Not Applicable
	"Rio Arriba County, NM"	"35039"	"2021"	"2021"	608	Not Applicable	Not Applicable
	"Rio Arriba County, NM"	"35039"	"2022 (provisional)"	"2022"	405	Not Applicable	Not Applicable
	"Roosevelt County, NM"	"35041"	"2021"	"2021"	220	Not Applicable	Not Applicable
	"Roosevelt County, NM"	"35041"	"2022 (provisional)"	"2022"	130	Not Applicable	Not Applicable
	"Sandoval County, NM"	"35043"	"2021"	"2021"	1568	Not Applicable	Not Applicable
	"Sandoval County, NM"	"35043"	"2022 (provisional)"	"2022"	1022	Not Applicable	Not Applicable
	"San Juan County, NM"	"35045"	"2021"	"2021"	1714	Not Applicable	Not Applicable
	"San Juan County, NM"	"35045"	"2022 (provisional)"	"2022"	1000	Not Applicable	Not Applicable
	"San Miguel County, NM"	"35047"	"2021"	"2021"	392	Not Applicable	Not Applicable
	"San Miguel County, NM"	"35047"	"2022 (provisional)"	"2022"	247	Not Applicable	Not Applicable
	"Santa Fe County, NM"	"35049"	"2021"	"2021"	1602	Not Applicable	Not Applicable
	"Santa Fe County, NM"	"35049"	"2022 (provisional)"	"2022"	1086	Not Applicable	Not Applicable
	"Sierra County, NM"	"35051"	"2021"	"2021"	280	Not Applicable	Not Applicable
	"Sierra County, NM"	"35051"	"2022 (provisional)"	"2022"	172	Not Applicable	Not Applicable
	"Socorro County, NM"	"35053"	"2021"	"2021"	227	Not Applicable	Not Applicable
	"Socorro County, NM"	"35053"	"2022 (provisional)"	"2022"	140	Not Applicable	Not Applicable
	"Taos County, NM"	"35055"	"2021"	"2021"	429	Not Applicable	Not Applicable
	"Taos County, NM"	"35055"	"2022 (provisional)"	"2022"	278	Not Applicable	Not Applicable
	"Torrance County, NM"	"35057"	"2021"	"2021"	239	Not Applicable	Not Applicable
	"Torrance County, NM"	"35057"	"2022 (provisional)"	"2022"	121	Not Applicable	Not Applicable
	"Union County, NM"	"35059"	"2021"	"2021"	58	Not Applicable	Not Applicable
	"Union County, NM"	"35059"	"2022 (provisional)"	"2022"	37	Not Applicable	Not Applicable
	"Valencia County, NM"	"35061"	"2021"	"2021"	970	Not Applicable	Not Applicable
	"Valencia County, NM"	"35061"	"2022 (provisional)"	"2022"	580	Not Applicable	Not Applicable
	"Albany County, NY"	"36001"	"2021"	"2021"	3190	Not Applicable	Not Applicable
	"Albany County, NY"	"36001"	"2022 (provisional)"	"2022"	2038	Not Applicable	Not Applicable
	"Allegany County, NY"	"36003"	"2021"	"2021"	562	Not Applicable	Not Applicable
	"Allegany County, NY"	"36003"	"2022 (provisional)"	"2022"	358	Not Applicable	Not Applicable
	"Bronx County, NY"	"36005"	"2021"	"2021"	11762	Not Applicable	Not Applicable
	"Bronx County, NY"	"36005"	"2022 (provisional)"	"2022"	7457	Not Applicable	Not Applicable
	"Broome County, NY"	"36007"	"2021"	"2021"	2512	Not Applicable	Not Applicable
	"Broome County, NY"	"36007"	"2022 (provisional)"	"2022"	1605	Not Applicable	Not Applicable
	"Cattaraugus County, NY"	"36009"	"2021"	"2021"	1158	Not Applicable	Not Applicable
	"Cattaraugus County, NY"	"36009"	"2022 (provisional)"	"2022"	687	Not Applicable	Not Applicable
	"Cayuga County, NY"	"36011"	"2021"	"2021"	940	Not Applicable	Not Applicable
	"Cayuga County, NY"	"36011"	"2022 (provisional)"	"2022"	595	Not Applicable	Not Applicable
	"Chautauqua County, NY"	"36013"	"2021"	"2021"	1891	Not Applicable	Not Applicable
	"Chautauqua County, NY"	"36013"	"2022 (provisional)"	"2022"	1138	Not Applicable	Not Applicable
	"Chemung County, NY"	"36015"	"2021"	"2021"	1138	Not Applicable	Not Applicable
	"Chemung County, NY"	"36015"	"2022 (provisional)"	"2022"	740	Not Applicable	Not Applicable
	"Chenango County, NY"	"36017"	"2021"	"2021"	697	Not Applicable	Not Applicable
	"Chenango County, NY"	"36017"	"2022 (provisional)"	"2022"	463	Not Applicable	Not Applicable
	"Clinton County, NY"	"36019"	"2021"	"2021"	866	Not Applicable	Not Applicable
	"Clinton County, NY"	"36019"	"2022 (provisional)"	"2022"	622	Not Applicable	Not Applicable
	"Columbia County, NY"	"36021"	"2021"	"2021"	762	Not Applicable	Not Applicable
	"Columbia County, NY"	"36021"	"2022 (provisional)"	"2022"	478	Not Applicable	Not Applicable
	"Cortland County, NY"	"36023"	"2021"	"2021"	558	Not Applicable	Not Applicable
	"Cortland County, NY"	"36023"	"2022 (provisional)"	"2022"	337	Not Applicable	Not Applicable
	"Delaware County, NY"	"36025"	"2021"	"2021"	672	Not Applicable	Not Applicable
	"Delaware County, NY"	"36025"	"2022 (provisional)"	"2022"	438	Not Applicable	Not Applicable
	"Dutchess County, NY"	"36027"	"2021"	"2021"	3140	Not Applicable	Not Applicable
	"Dutchess County, NY"	"36027"	"2022 (provisional)"	"2022"	1969	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2021"	"2021"	10898	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2022 (provisional)"	"2022"	7230	Not Applicable	Not Applicable
	"Essex County, NY"	"36031"	"2021"	"2021"	490	Not Applicable	Not Applicable
	"Essex County, NY"	"36031"	"2022 (provisional)"	"2022"	332	Not Applicable	Not Applicable
	"Franklin County, NY"	"36033"	"2021"	"2021"	547	Not Applicable	Not Applicable
	"Franklin County, NY"	"36033"	"2022 (provisional)"	"2022"	354	Not Applicable	Not Applicable
	"Fulton County, NY"	"36035"	"2021"	"2021"	803	Not Applicable	Not Applicable
	"Fulton County, NY"	"36035"	"2022 (provisional)"	"2022"	500	Not Applicable	Not Applicable
	"Genesee County, NY"	"36037"	"2021"	"2021"	734	Not Applicable	Not Applicable
	"Genesee County, NY"	"36037"	"2022 (provisional)"	"2022"	457	Not Applicable	Not Applicable
	"Greene County, NY"	"36039"	"2021"	"2021"	653	Not Applicable	Not Applicable
	"Greene County, NY"	"36039"	"2022 (provisional)"	"2022"	425	Not Applicable	Not Applicable
	"Hamilton County, NY"	"36041"	"2021"	"2021"	79	Not Applicable	Not Applicable
	"Hamilton County, NY"	"36041"	"2022 (provisional)"	"2022"	44	Not Applicable	Not Applicable
	"Herkimer County, NY"	"36043"	"2021"	"2021"	834	Not Applicable	Not Applicable
	"Herkimer County, NY"	"36043"	"2022 (provisional)"	"2022"	474	Not Applicable	Not Applicable
	"Jefferson County, NY"	"36045"	"2021"	"2021"	1081	Not Applicable	Not Applicable
	"Jefferson County, NY"	"36045"	"2022 (provisional)"	"2022"	709	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2021"	"2021"	18800	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2022 (provisional)"	"2022"	11989	Not Applicable	Not Applicable
	"Lewis County, NY"	"36049"	"2021"	"2021"	305	Not Applicable	Not Applicable
	"Lewis County, NY"	"36049"	"2022 (provisional)"	"2022"	176	Not Applicable	Not Applicable
	"Livingston County, NY"	"36051"	"2021"	"2021"	678	Not Applicable	Not Applicable
	"Livingston County, NY"	"36051"	"2022 (provisional)"	"2022"	417	Not Applicable	Not Applicable
	"Madison County, NY"	"36053"	"2021"	"2021"	716	Not Applicable	Not Applicable
	"Madison County, NY"	"36053"	"2022 (provisional)"	"2022"	477	Not Applicable	Not Applicable
	"Monroe County, NY"	"36055"	"2021"	"2021"	8114	Not Applicable	Not Applicable
	"Monroe County, NY"	"36055"	"2022 (provisional)"	"2022"	5052	Not Applicable	Not Applicable
	"Montgomery County, NY"	"36057"	"2021"	"2021"	737	Not Applicable	Not Applicable
	"Montgomery County, NY"	"36057"	"2022 (provisional)"	"2022"	418	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2021"	"2021"	12171	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2022 (provisional)"	"2022"	7636	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2021"	"2021"	11360	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2022 (provisional)"	"2022"	7376	Not Applicable	Not Applicable
	"Niagara County, NY"	"36063"	"2021"	"2021"	2968	Not Applicable	Not Applicable
	"Niagara County, NY"	"36063"	"2022 (provisional)"	"2022"	1821	Not Applicable	Not Applicable
	"Oneida County, NY"	"36065"	"2021"	"2021"	3040	Not Applicable	Not Applicable
	"Oneida County, NY"	"36065"	"2022 (provisional)"	"2022"	1823	Not Applicable	Not Applicable
	"Onondaga County, NY"	"36067"	"2021"	"2021"	5176	Not Applicable	Not Applicable
	"Onondaga County, NY"	"36067"	"2022 (provisional)"	"2022"	3179	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2021"	"2021"	1193	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2022 (provisional)"	"2022"	784	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2021"	"2021"	3167	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2022 (provisional)"	"2022"	2174	Not Applicable	Not Applicable
	"Orleans County, NY"	"36073"	"2021"	"2021"	488	Not Applicable	Not Applicable
	"Orleans County, NY"	"36073"	"2022 (provisional)"	"2022"	303	Not Applicable	Not Applicable
	"Oswego County, NY"	"36075"	"2021"	"2021"	1329	Not Applicable	Not Applicable
	"Oswego County, NY"	"36075"	"2022 (provisional)"	"2022"	904	Not Applicable	Not Applicable
	"Otsego County, NY"	"36077"	"2021"	"2021"	735	Not Applicable	Not Applicable
	"Otsego County, NY"	"36077"	"2022 (provisional)"	"2022"	471	Not Applicable	Not Applicable
	"Putnam County, NY"	"36079"	"2021"	"2021"	756	Not Applicable	Not Applicable
	"Putnam County, NY"	"36079"	"2022 (provisional)"	"2022"	553	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021"	"2021"	17246	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2022 (provisional)"	"2022"	10818	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2021"	"2021"	1787	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2022 (provisional)"	"2022"	1166	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2021"	"2021"	4399	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2022 (provisional)"	"2022"	2738	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2021"	"2021"	2479	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2022 (provisional)"	"2022"	1538	Not Applicable	Not Applicable
	"St. Lawrence County, NY"	"36089"	"2021"	"2021"	1264	Not Applicable	Not Applicable
	"St. Lawrence County, NY"	"36089"	"2022 (provisional)"	"2022"	839	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021"	"2021"	2364	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2022 (provisional)"	"2022"	1510	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2021"	"2021"	1851	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2022 (provisional)"	"2022"	1147	Not Applicable	Not Applicable
	"Schoharie County, NY"	"36095"	"2021"	"2021"	357	Not Applicable	Not Applicable
	"Schoharie County, NY"	"36095"	"2022 (provisional)"	"2022"	243	Not Applicable	Not Applicable
	"Schuyler County, NY"	"36097"	"2021"	"2021"	259	Not Applicable	Not Applicable
	"Schuyler County, NY"	"36097"	"2022 (provisional)"	"2022"	172	Not Applicable	Not Applicable
	"Seneca County, NY"	"36099"	"2021"	"2021"	410	Not Applicable	Not Applicable
	"Seneca County, NY"	"36099"	"2022 (provisional)"	"2022"	244	Not Applicable	Not Applicable
	"Steuben County, NY"	"36101"	"2021"	"2021"	1267	Not Applicable	Not Applicable
	"Steuben County, NY"	"36101"	"2022 (provisional)"	"2022"	842	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021"	"2021"	14272	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2022 (provisional)"	"2022"	9231	Not Applicable	Not Applicable
	"Sullivan County, NY"	"36105"	"2021"	"2021"	876	Not Applicable	Not Applicable
