"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Attala County, MS"	"28007"	"2018"	"2018"	241	18365	1312.3
	"Attala County, MS"	"28007"	"2019"	"2019"	271	18174	1491.1
	"Benton County, MS"	"28009"	"2015"	"2015"	114	8182	1393.3
	"Benton County, MS"	"28009"	"2016"	"2016"	115	8264	1391.6
	"Benton County, MS"	"28009"	"2017"	"2017"	113	8312	1359.5
	"Benton County, MS"	"28009"	"2018"	"2018"	103	8271	1245.3
	"Benton County, MS"	"28009"	"2019"	"2019"	113	8259	1368.2
	"Bolivar County, MS"	"28011"	"2015"	"2015"	416	33322	1248.4
	"Bolivar County, MS"	"28011"	"2016"	"2016"	401	32737	1224.9
	"Bolivar County, MS"	"28011"	"2017"	"2017"	413	31945	1292.8
	"Bolivar County, MS"	"28011"	"2018"	"2018"	395	31333	1260.7
	"Bolivar County, MS"	"28011"	"2019"	"2019"	413	30628	1348.4
	"Calhoun County, MS"	"28013"	"2015"	"2015"	212	14717	1440.5
	"Calhoun County, MS"	"28013"	"2016"	"2016"	166	14610	1136.2
	"Calhoun County, MS"	"28013"	"2017"	"2017"	175	14492	1207.6
	"Calhoun County, MS"	"28013"	"2018"	"2018"	166	14436	1149.9
	"Calhoun County, MS"	"28013"	"2019"	"2019"	183	14361	1274.3
	"Carroll County, MS"	"28015"	"2015"	"2015"	117	10243	1142.2
	"Carroll County, MS"	"28015"	"2016"	"2016"	104	10255	1014.1
	"Carroll County, MS"	"28015"	"2017"	"2017"	112	10139	1104.6
	"Carroll County, MS"	"28015"	"2018"	"2018"	106	9911	1069.5
	"Carroll County, MS"	"28015"	"2019"	"2019"	126	9947	1266.7
	"Chickasaw County, MS"	"28017"	"2015"	"2015"	210	17328	1211.9
	"Chickasaw County, MS"	"28017"	"2016"	"2016"	208	17246	1206.1
	"Chickasaw County, MS"	"28017"	"2017"	"2017"	187	17146	1090.6
	"Chickasaw County, MS"	"28017"	"2018"	"2018"	206	17171	1199.7
	"Chickasaw County, MS"	"28017"	"2019"	"2019"	202	17103	1181.1
	"Choctaw County, MS"	"28019"	"2015"	"2015"	97	8299	1168.8
	"Choctaw County, MS"	"28019"	"2016"	"2016"	111	8242	1346.8
	"Choctaw County, MS"	"28019"	"2017"	"2017"	121	8278	1461.7
	"Choctaw County, MS"	"28019"	"2018"	"2018"	116	8278	1401.3
	"Choctaw County, MS"	"28019"	"2019"	"2019"	113	8210	1376.4
	"Claiborne County, MS"	"28021"	"2015"	"2015"	103	9150	1125.7
	"Claiborne County, MS"	"28021"	"2016"	"2016"	104	9139	1138.0
	"Claiborne County, MS"	"28021"	"2017"	"2017"	106	8950	1184.4
	"Claiborne County, MS"	"28021"	"2018"	"2018"	113	9002	1255.3
	"Claiborne County, MS"	"28021"	"2019"	"2019"	120	8988	1335.1
	"Clarke County, MS"	"28023"	"2015"	"2015"	230	16006	1437.0
	"Clarke County, MS"	"28023"	"2016"	"2016"	240	15888	1510.6
	"Clarke County, MS"	"28023"	"2017"	"2017"	212	15828	1339.4
	"Clarke County, MS"	"28023"	"2018"	"2018"	223	15604	1429.1
	"Clarke County, MS"	"28023"	"2019"	"2019"	212	15541	1364.1
	"Clay County, MS"	"28025"	"2015"	"2015"	248	20048	1237.0
	"Clay County, MS"	"28025"	"2016"	"2016"	236	19850	1188.9
	"Clay County, MS"	"28025"	"2017"	"2017"	245	19640	1247.5
	"Clay County, MS"	"28025"	"2018"	"2018"	223	19386	1150.3
	"Clay County, MS"	"28025"	"2019"	"2019"	217	19316	1123.4
	"Coahoma County, MS"	"28027"	"2015"	"2015"	304	24620	1234.8
	"Coahoma County, MS"	"28027"	"2016"	"2016"	277	23809	1163.4
	"Coahoma County, MS"	"28027"	"2017"	"2017"	294	23154	1269.8
	"Coahoma County, MS"	"28027"	"2018"	"2018"	293	22628	1294.9
	"Coahoma County, MS"	"28027"	"2019"	"2019"	313	22124	1414.8
	"Copiah County, MS"	"28029"	"2015"	"2015"	329	28773	1143.4
	"Copiah County, MS"	"28029"	"2016"	"2016"	362	28482	1271.0
	"Copiah County, MS"	"28029"	"2017"	"2017"	342	28516	1199.3
	"Copiah County, MS"	"28029"	"2018"	"2018"	290	28543	1016.0
	"Copiah County, MS"	"28029"	"2019"	"2019"	331	28065	1179.4
	"Covington County, MS"	"28031"	"2015"	"2015"	278	19543	1422.5
	"Covington County, MS"	"28031"	"2016"	"2016"	276	19569	1410.4
	"Covington County, MS"	"28031"	"2017"	"2017"	269	19079	1409.9
	"Covington County, MS"	"28031"	"2018"	"2018"	274	18853	1453.3
	"Covington County, MS"	"28031"	"2019"	"2019"	262	18636	1405.9
	"DeSoto County, MS"	"28033"	"2015"	"2015"	1327	173323	765.6
	"DeSoto County, MS"	"28033"	"2016"	"2016"	1401	175611	797.8
	"DeSoto County, MS"	"28033"	"2017"	"2017"	1416	178751	792.2
	"DeSoto County, MS"	"28033"	"2018"	"2018"	1433	182001	787.4
	"DeSoto County, MS"	"28033"	"2019"	"2019"	1497	184945	809.4
	"Forrest County, MS"	"28035"	"2015"	"2015"	710	75944	934.9
	"Forrest County, MS"	"28035"	"2016"	"2016"	788	75979	1037.1
	"Forrest County, MS"	"28035"	"2017"	"2017"	786	75471	1041.5
	"Forrest County, MS"	"28035"	"2018"	"2018"	826	75036	1100.8
	"Forrest County, MS"	"28035"	"2019"	"2019"	769	74897	1026.7
	"Franklin County, MS"	"28037"	"2015"	"2015"	109	7743	1407.7
	"Franklin County, MS"	"28037"	"2016"	"2016"	83	7782	1066.6
	"Franklin County, MS"	"28037"	"2017"	"2017"	87	7765	1120.4
	"Franklin County, MS"	"28037"	"2018"	"2018"	116	7788	1489.5
	"Franklin County, MS"	"28037"	"2019"	"2019"	107	7713	1387.3
	"George County, MS"	"28039"	"2015"	"2015"	280	23373	1198.0
	"George County, MS"	"28039"	"2016"	"2016"	266	23695	1122.6
	"George County, MS"	"28039"	"2017"	"2017"	309	24094	1282.5
	"George County, MS"	"28039"	"2018"	"2018"	273	24250	1125.8
	"George County, MS"	"28039"	"2019"	"2019"	306	24500	1249.0
	"Greene County, MS"	"28041"	"2015"	"2015"	128	13522	946.6
	"Greene County, MS"	"28041"	"2016"	"2016"	164	13408	1223.2
	"Greene County, MS"	"28041"	"2017"	"2017"	152	13345	1139.0
	"Greene County, MS"	"28041"	"2018"	"2018"	137	13586	1008.4
	"Greene County, MS"	"28041"	"2019"	"2019"	124	13586	912.7
	"Grenada County, MS"	"28043"	"2015"	"2015"	286	21578	1325.4
	"Grenada County, MS"	"28043"	"2016"	"2016"	285	21275	1339.6
	"Grenada County, MS"	"28043"	"2017"	"2017"	315	21087	1493.8
	"Grenada County, MS"	"28043"	"2018"	"2018"	344	21055	1633.8
	"Grenada County, MS"	"28043"	"2019"	"2019"	299	20758	1440.4
	"Hancock County, MS"	"28045"	"2015"	"2015"	507	46420	1092.2
	"Hancock County, MS"	"28045"	"2016"	"2016"	543	46791	1160.5
	"Hancock County, MS"	"28045"	"2017"	"2017"	513	47053	1090.3
	"Hancock County, MS"	"28045"	"2018"	"2018"	493	47334	1041.5
	"Hancock County, MS"	"28045"	"2019"	"2019"	521	47632	1093.8
	"Harrison County, MS"	"28047"	"2015"	"2015"	1992	201410	989.0
	"Harrison County, MS"	"28047"	"2016"	"2016"	1986	203234	977.2
	"Harrison County, MS"	"28047"	"2017"	"2017"	2122	205027	1035.0
	"Harrison County, MS"	"28047"	"2018"	"2018"	2147	206650	1039.0
	"Harrison County, MS"	"28047"	"2019"	"2019"	2249	208080	1080.8
	"Hinds County, MS"	"28049"	"2015"	"2015"	2130	242891	876.9
	"Hinds County, MS"	"28049"	"2016"	"2016"	2295	241229	951.4
	"Hinds County, MS"	"28049"	"2017"	"2017"	2217	239497	925.7
	"Hinds County, MS"	"28049"	"2018"	"2018"	2191	237085	924.1
	"Hinds County, MS"	"28049"	"2019"	"2019"	2344	231840	1011.0
	"Holmes County, MS"	"28051"	"2015"	"2015"	231	18340	1259.5
	"Holmes County, MS"	"28051"	"2016"	"2016"	202	17999	1122.3
	"Holmes County, MS"	"28051"	"2017"	"2017"	236	17739	1330.4
	"Holmes County, MS"	"28051"	"2018"	"2018"	202	17622	1146.3
	"Holmes County, MS"	"28051"	"2019"	"2019"	241	17010	1416.8
	"Humphreys County, MS"	"28053"	"2015"	"2015"	94	8669	1084.3
	"Humphreys County, MS"	"28053"	"2016"	"2016"	98	8513	1151.2
	"Humphreys County, MS"	"28053"	"2017"	"2017"	106	8342	1270.7
	"Humphreys County, MS"	"28053"	"2018"	"2018"	97	8257	1174.8
	"Humphreys County, MS"	"28053"	"2019"	"2019"	117	8064	1450.9
	"Issaquena County, MS"	"28055"	"2015"	"2015"	11	1337	Unreliable
	"Issaquena County, MS"	"28055"	"2016"	"2016"	Suppressed	1294	Suppressed
	"Issaquena County, MS"	"28055"	"2017"	"2017"	11	1339	Unreliable
	"Issaquena County, MS"	"28055"	"2018"	"2018"	19	1308	Unreliable
	"Issaquena County, MS"	"28055"	"2019"	"2019"	20	1327	1507.2
	"Itawamba County, MS"	"28057"	"2015"	"2015"	286	23609	1211.4
	"Itawamba County, MS"	"28057"	"2016"	"2016"	315	23529	1338.8
	"Itawamba County, MS"	"28057"	"2017"	"2017"	283	23508	1203.8
	"Itawamba County, MS"	"28057"	"2018"	"2018"	278	23517	1182.1
	"Itawamba County, MS"	"28057"	"2019"	"2019"	336	23390	1436.5
	"Jackson County, MS"	"28059"	"2015"	"2015"	1399	141425	989.2
	"Jackson County, MS"	"28059"	"2016"	"2016"	1315	141241	931.0
	"Jackson County, MS"	"28059"	"2017"	"2017"	1373	142152	965.9
	"Jackson County, MS"	"28059"	"2018"	"2018"	1443	143277	1007.1
	"Jackson County, MS"	"28059"	"2019"	"2019"	1551	143617	1080.0
	"Jasper County, MS"	"28061"	"2015"	"2015"	197	16569	1189.0
	"Jasper County, MS"	"28061"	"2016"	"2016"	209	16578	1260.7
	"Jasper County, MS"	"28061"	"2017"	"2017"	199	16582	1200.1
	"Jasper County, MS"	"28061"	"2018"	"2018"	187	16428	1138.3
	"Jasper County, MS"	"28061"	"2019"	"2019"	211	16383	1287.9
	"Jefferson County, MS"	"28063"	"2015"	"2015"	92	7507	1225.5
	"Jefferson County, MS"	"28063"	"2016"	"2016"	95	7297	1301.9
	"Jefferson County, MS"	"28063"	"2017"	"2017"	90	7262	1239.3
	"Jefferson County, MS"	"28063"	"2018"	"2018"	93	7106	1308.8
	"Jefferson County, MS"	"28063"	"2019"	"2019"	72	6990	1030.0
	"Jefferson Davis County, MS"	"28065"	"2015"	"2015"	157	11665	1345.9
	"Jefferson Davis County, MS"	"28065"	"2016"	"2016"	165	11385	1449.3
	"Jefferson Davis County, MS"	"28065"	"2017"	"2017"	162	11314	1431.9
	"Jefferson Davis County, MS"	"28065"	"2018"	"2018"	167	11234	1486.6
	"Jefferson Davis County, MS"	"28065"	"2019"	"2019"	163	11128	1464.8
	"Jones County, MS"	"28067"	"2015"	"2015"	827	68215	1212.3
	"Jones County, MS"	"28067"	"2016"	"2016"	746	67953	1097.8
	"Jones County, MS"	"28067"	"2017"	"2017"	793	67930	1167.4
	"Jones County, MS"	"28067"	"2018"	"2018"	807	68461	1178.8
	"Jones County, MS"	"28067"	"2019"	"2019"	798	68098	1171.8
	"Kemper County, MS"	"28069"	"2015"	"2015"	112	9969	1123.5
	"Kemper County, MS"	"28069"	"2016"	"2016"	101	9896	1020.6
	"Kemper County, MS"	"28069"	"2017"	"2017"	113	9883	1143.4
	"Kemper County, MS"	"28069"	"2018"	"2018"	109	10027	1087.1
	"Kemper County, MS"	"28069"	"2019"	"2019"	100	9742	1026.5
	"Lafayette County, MS"	"28071"	"2015"	"2015"	409	53154	769.5
	"Lafayette County, MS"	"28071"	"2016"	"2016"	359	53796	667.3
	"Lafayette County, MS"	"28071"	"2017"	"2017"	423	54374	777.9
	"Lafayette County, MS"	"28071"	"2018"	"2018"	370	54793	675.3
	"Lafayette County, MS"	"28071"	"2019"	"2019"	388	54019	718.3
	"Lamar County, MS"	"28073"	"2015"	"2015"	456	60618	752.3
	"Lamar County, MS"	"28073"	"2016"	"2016"	461	60914	756.8
	"Lamar County, MS"	"28073"	"2017"	"2017"	444	61374	723.4
	"Lamar County, MS"	"28073"	"2018"	"2018"	439	62447	703.0
	"Lamar County, MS"	"28073"	"2019"	"2019"	424	63343	669.4
	"Lauderdale County, MS"	"28075"	"2015"	"2015"	914	78524	1164.0
	"Lauderdale County, MS"	"28075"	"2016"	"2016"	843	77755	1084.2
	"Lauderdale County, MS"	"28075"	"2017"	"2017"	832	76155	1092.5
	"Lauderdale County, MS"	"28075"	"2018"	"2018"	892	75317	1184.3
	"Lauderdale County, MS"	"28075"	"2019"	"2019"	889	74125	1199.3
	"Lawrence County, MS"	"28077"	"2015"	"2015"	146	12622	1156.7
	"Lawrence County, MS"	"28077"	"2016"	"2016"	168	12749	1317.8
	"Lawrence County, MS"	"28077"	"2017"	"2017"	172	12643	1360.4
	"Lawrence County, MS"	"28077"	"2018"	"2018"	168	12455	1348.9
	"Lawrence County, MS"	"28077"	"2019"	"2019"	169	12586	1342.8
	"Leake County, MS"	"28079"	"2015"	"2015"	222	22763	975.3
	"Leake County, MS"	"28079"	"2016"	"2016"	245	22620	1083.1
	"Leake County, MS"	"28079"	"2017"	"2017"	235	22715	1034.6
	"Leake County, MS"	"28079"	"2018"	"2018"	241	22763	1058.7
	"Leake County, MS"	"28079"	"2019"	"2019"	236	22786	1035.7
	"Lee County, MS"	"28081"	"2015"	"2015"	908	85300	1064.5
	"Lee County, MS"	"28081"	"2016"	"2016"	928	85381	1086.9
	"Lee County, MS"	"28081"	"2017"	"2017"	954	84933	1123.2
	"Lee County, MS"	"28081"	"2018"	"2018"	889	85202	1043.4
	"Lee County, MS"	"28081"	"2019"	"2019"	932	85436	1090.9
	"Leflore County, MS"	"28083"	"2015"	"2015"	368	30999	1187.1
	"Leflore County, MS"	"28083"	"2016"	"2016"	392	29856	1313.0
	"Leflore County, MS"	"28083"	"2017"	"2017"	365	29223	1249.0
	"Leflore County, MS"	"28083"	"2018"	"2018"	386	28919	1334.8
	"Leflore County, MS"	"28083"	"2019"	"2019"	358	28183	1270.3
	"Lincoln County, MS"	"28085"	"2015"	"2015"	434	34649	1252.6
	"Lincoln County, MS"	"28085"	"2016"	"2016"	401	34523	1161.5
	"Lincoln County, MS"	"28085"	"2017"	"2017"	450	34347	1310.2
	"Lincoln County, MS"	"28085"	"2018"	"2018"	416	34205	1216.2
	"Lincoln County, MS"	"28085"	"2019"	"2019"	440	34153	1288.3
	"Lowndes County, MS"	"28087"	"2015"	"2015"	604	59710	1011.6
	"Lowndes County, MS"	"28087"	"2016"	"2016"	643	59602	1078.8
	"Lowndes County, MS"	"28087"	"2017"	"2017"	657	59186	1110.1
	"Lowndes County, MS"	"28087"	"2018"	"2018"	634	58930	1075.9
	"Lowndes County, MS"	"28087"	"2019"	"2019"	705	58595	1203.2
	"Madison County, MS"	"28089"	"2015"	"2015"	994	103465	960.7
	"Madison County, MS"	"28089"	"2016"	"2016"	957	105114	910.4
	"Madison County, MS"	"28089"	"2017"	"2017"	1027	104618	981.7
	"Madison County, MS"	"28089"	"2018"	"2018"	1059	105630	1002.6
	"Madison County, MS"	"28089"	"2019"	"2019"	1052	106272	989.9
	"Marion County, MS"	"28091"	"2015"	"2015"	355	25563	1388.7
	"Marion County, MS"	"28091"	"2016"	"2016"	343	25251	1358.4
	"Marion County, MS"	"28091"	"2017"	"2017"	328	25069	1308.4
	"Marion County, MS"	"28091"	"2018"	"2018"	282	24715	1141.0
	"Marion County, MS"	"28091"	"2019"	"2019"	353	24573	1436.5
	"Marshall County, MS"	"28093"	"2015"	"2015"	436	35916	1213.9
	"Marshall County, MS"	"28093"	"2016"	"2016"	368	35801	1027.9
	"Marshall County, MS"	"28093"	"2017"	"2017"	422	35619	1184.8
	"Marshall County, MS"	"28093"	"2018"	"2018"	423	35451	1193.2
	"Marshall County, MS"	"28093"	"2019"	"2019"	451	35294	1277.8
	"Monroe County, MS"	"28095"	"2015"	"2015"	436	35827	1217.0
	"Monroe County, MS"	"28095"	"2016"	"2016"	455	35873	1268.4
	"Monroe County, MS"	"28095"	"2017"	"2017"	456	35872	1271.2
	"Monroe County, MS"	"28095"	"2018"	"2018"	431	35564	1211.9
	"Monroe County, MS"	"28095"	"2019"	"2019"	476	35252	1350.3
	"Montgomery County, MS"	"28097"	"2015"	"2015"	136	10152	1339.6
	"Montgomery County, MS"	"28097"	"2016"	"2016"	148	10187	1452.8
	"Montgomery County, MS"	"28097"	"2017"	"2017"	124	10173	1218.9
	"Montgomery County, MS"	"28097"	"2018"	"2018"	166	10023	1656.2
	"Montgomery County, MS"	"28097"	"2019"	"2019"	157	9775	1606.1
	"Neshoba County, MS"	"28099"	"2015"	"2015"	410	29463	1391.6
	"Neshoba County, MS"	"28099"	"2016"	"2016"	419	29403	1425.0
	"Neshoba County, MS"	"28099"	"2017"	"2017"	390	29369	1327.9
	"Neshoba County, MS"	"28099"	"2018"	"2018"	392	29125	1345.9
	"Neshoba County, MS"	"28099"	"2019"	"2019"	406	29118	1394.3
	"Newton County, MS"	"28101"	"2015"	"2015"	263	21747	1209.4
	"Newton County, MS"	"28101"	"2016"	"2016"	284	21558	1317.4
	"Newton County, MS"	"28101"	"2017"	"2017"	264	21185	1246.2
	"Newton County, MS"	"28101"	"2018"	"2018"	246	21443	1147.2
	"Newton County, MS"	"28101"	"2019"	"2019"	267	21018	1270.3
	"Noxubee County, MS"	"28103"	"2015"	"2015"	132	11043	1195.3
	"Noxubee County, MS"	"28103"	"2016"	"2016"	130	11038	1177.7
	"Noxubee County, MS"	"28103"	"2017"	"2017"	124	10742	1154.3
	"Noxubee County, MS"	"28103"	"2018"	"2018"	129	10535	1224.5
	"Noxubee County, MS"	"28103"	"2019"	"2019"	124	10417	1190.4
	"Oktibbeha County, MS"	"28105"	"2015"	"2015"	327	49800	656.6
	"Oktibbeha County, MS"	"28105"	"2016"	"2016"	309	49833	620.1
	"Oktibbeha County, MS"	"28105"	"2017"	"2017"	328	49799	658.6
	"Oktibbeha County, MS"	"28105"	"2018"	"2018"	328	49599	661.3
	"Oktibbeha County, MS"	"28105"	"2019"	"2019"	341	49587	687.7
	"Panola County, MS"	"28107"	"2015"	"2015"	404	34167	1182.4
	"Panola County, MS"	"28107"	"2016"	"2016"	398	34164	1165.0
	"Panola County, MS"	"28107"	"2017"	"2017"	416	33994	1223.7
	"Panola County, MS"	"28107"	"2018"	"2018"	374	34178	1094.3
	"Panola County, MS"	"28107"	"2019"	"2019"	410	34192	1199.1
	"Pearl River County, MS"	"28109"	"2015"	"2015"	655	55191	1186.8
	"Pearl River County, MS"	"28109"	"2016"	"2016"	660	55310	1193.3
	"Pearl River County, MS"	"28109"	"2017"	"2017"	691	55270	1250.2
	"Pearl River County, MS"	"28109"	"2018"	"2018"	727	55387	1312.6
	"Pearl River County, MS"	"28109"	"2019"	"2019"	704	55535	1267.7
	"Perry County, MS"	"28111"	"2015"	"2015"	152	12277	1238.1
	"Perry County, MS"	"28111"	"2016"	"2016"	130	12245	1061.7
	"Perry County, MS"	"28111"	"2017"	"2017"	129	12032	1072.1
	"Perry County, MS"	"28111"	"2018"	"2018"	135	11931	1131.5
	"Perry County, MS"	"28111"	"2019"	"2019"	146	11973	1219.4
	"Pike County, MS"	"28113"	"2015"	"2015"	528	39956	1321.5
	"Pike County, MS"	"28113"	"2016"	"2016"	505	39667	1273.1
	"Pike County, MS"	"28113"	"2017"	"2017"	539	39468	1365.7
	"Pike County, MS"	"28113"	"2018"	"2018"	542	39563	1370.0
	"Pike County, MS"	"28113"	"2019"	"2019"	516	39288	1313.4
	"Pontotoc County, MS"	"28115"	"2015"	"2015"	289	30908	935.0
	"Pontotoc County, MS"	"28115"	"2016"	"2016"	301	31550	954.0
	"Pontotoc County, MS"	"28115"	"2017"	"2017"	324	31640	1024.0
	"Pontotoc County, MS"	"28115"	"2018"	"2018"	320	31833	1005.2
	"Pontotoc County, MS"	"28115"	"2019"	"2019"	299	32174	929.3
	"Prentiss County, MS"	"28117"	"2015"	"2015"	306	25459	1201.9
	"Prentiss County, MS"	"28117"	"2016"	"2016"	311	25256	1231.4
	"Prentiss County, MS"	"28117"	"2017"	"2017"	331	25261	1310.3
	"Prentiss County, MS"	"28117"	"2018"	"2018"	336	25315	1327.3
	"Prentiss County, MS"	"28117"	"2019"	"2019"	316	25126	1257.7
	"Quitman County, MS"	"28119"	"2015"	"2015"	93	7486	1242.3
	"Quitman County, MS"	"28119"	"2016"	"2016"	87	7349	1183.8
	"Quitman County, MS"	"28119"	"2017"	"2017"	103	7269	1417.0
	"Quitman County, MS"	"28119"	"2018"	"2018"	107	7051	1517.5
	"Quitman County, MS"	"28119"	"2019"	"2019"	101	6792	1487.0
	"Rankin County, MS"	"28121"	"2015"	"2015"	1150	149039	771.6
	"Rankin County, MS"	"28121"	"2016"	"2016"	1141	150228	759.5
	"Rankin County, MS"	"28121"	"2017"	"2017"	1198	152080	787.7
	"Rankin County, MS"	"28121"	"2018"	"2018"	1258	153902	817.4
	"Rankin County, MS"	"28121"	"2019"	"2019"	1223	155271	787.7
	"Scott County, MS"	"28123"	"2015"	"2015"	287	28265	1015.4
	"Scott County, MS"	"28123"	"2016"	"2016"	278	28207	985.6
	"Scott County, MS"	"28123"	"2017"	"2017"	351	28420	1235.0
	"Scott County, MS"	"28123"	"2018"	"2018"	298	28287	1053.5
	"Scott County, MS"	"28123"	"2019"	"2019"	317	28124	1127.2
	"Sharkey County, MS"	"28125"	"2015"	"2015"	55	4585	1199.6
	"Sharkey County, MS"	"28125"	"2016"	"2016"	60	4552	1318.1
	"Sharkey County, MS"	"28125"	"2017"	"2017"	76	4435	1713.6
	"Sharkey County, MS"	"28125"	"2018"	"2018"	61	4377	1393.6
	"Sharkey County, MS"	"28125"	"2019"	"2019"	61	4321	1411.7
	"Simpson County, MS"	"28127"	"2015"	"2015"	326	27222	1197.6
	"Simpson County, MS"	"28127"	"2016"	"2016"	308	26912	1144.5
	"Simpson County, MS"	"28127"	"2017"	"2017"	327	26947	1213.5
	"Simpson County, MS"	"28127"	"2018"	"2018"	306	26758	1143.6
	"Simpson County, MS"	"28127"	"2019"	"2019"	308	26658	1155.4
	"Smith County, MS"	"28129"	"2015"	"2015"	202	16059	1257.9
	"Smith County, MS"	"28129"	"2016"	"2016"	173	15909	1087.4
	"Smith County, MS"	"28129"	"2017"	"2017"	166	16078	1032.5
	"Smith County, MS"	"28129"	"2018"	"2018"	171	16002	1068.6
	"Smith County, MS"	"28129"	"2019"	"2019"	184	15916	1156.1
	"Stone County, MS"	"28131"	"2015"	"2015"	175	18070	968.5
	"Stone County, MS"	"28131"	"2016"	"2016"	211	18012	1171.4
	"Stone County, MS"	"28131"	"2017"	"2017"	198	18112	1093.2
	"Stone County, MS"	"28131"	"2018"	"2018"	180	18717	961.7
	"Stone County, MS"	"28131"	"2019"	"2019"	202	18336	1101.7
	"Sunflower County, MS"	"28133"	"2015"	"2015"	296	27005	1096.1
	"Sunflower County, MS"	"28133"	"2016"	"2016"	302	26407	1143.6
	"Sunflower County, MS"	"28133"	"2017"	"2017"	322	25981	1239.4
	"Sunflower County, MS"	"28133"	"2018"	"2018"	330	25735	1282.3
	"Sunflower County, MS"	"28133"	"2019"	"2019"	332	25110	1322.2
	"Tallahatchie County, MS"	"28135"	"2015"	"2015"	157	14588	1076.2
	"Tallahatchie County, MS"	"28135"	"2016"	"2016"	149	14394	1035.2
	"Tallahatchie County, MS"	"28135"	"2017"	"2017"	157	14125	1111.5
	"Tallahatchie County, MS"	"28135"	"2018"	"2018"	162	13987	1158.2
	"Tallahatchie County, MS"	"28135"	"2019"	"2019"	141	13809	1021.1
	"Tate County, MS"	"28137"	"2015"	"2015"	303	28296	1070.8
	"Tate County, MS"	"28137"	"2016"	"2016"	297	28201	1053.2
	"Tate County, MS"	"28137"	"2017"	"2017"	293	28441	1030.2
	"Tate County, MS"	"28137"	"2018"	"2018"	325	28759	1130.1
	"Tate County, MS"	"28137"	"2019"	"2019"	300	28321	1059.3
	"Tippah County, MS"	"28139"	"2015"	"2015"	266	22131	1201.9
	"Tippah County, MS"	"28139"	"2016"	"2016"	293	22190	1320.4
	"Tippah County, MS"	"28139"	"2017"	"2017"	285	21969	1297.3
	"Tippah County, MS"	"28139"	"2018"	"2018"	266	21995	1209.4
	"Tippah County, MS"	"28139"	"2019"	"2019"	270	22015	1226.4
	"Tishomingo County, MS"	"28141"	"2015"	"2015"	308	19552	1575.3
	"Tishomingo County, MS"	"28141"	"2016"	"2016"	279	19491	1431.4
	"Tishomingo County, MS"	"28141"	"2017"	"2017"	301	19542	1540.3
	"Tishomingo County, MS"	"28141"	"2018"	"2018"	294	19454	1511.3
	"Tishomingo County, MS"	"28141"	"2019"	"2019"	290	19383	1496.2
	"Tunica County, MS"	"28143"	"2015"	"2015"	108	10343	1044.2
	"Tunica County, MS"	"28143"	"2016"	"2016"	103	10234	1006.4
	"Tunica County, MS"	"28143"	"2017"	"2017"	115	10024	1147.2
	"Tunica County, MS"	"28143"	"2018"	"2018"	126	9944	1267.1
	"Tunica County, MS"	"28143"	"2019"	"2019"	109	9632	1131.6
	"Union County, MS"	"28145"	"2015"	"2015"	296	28429	1041.2
	"Union County, MS"	"28145"	"2016"	"2016"	328	28311	1158.6
	"Union County, MS"	"28145"	"2017"	"2017"	303	28556	1061.1
	"Union County, MS"	"28145"	"2018"	"2018"	326	28606	1139.6
	"Union County, MS"	"28145"	"2019"	"2019"	318	28815	1103.6
	"Walthall County, MS"	"28147"	"2015"	"2015"	194	14638	1325.3
	"Walthall County, MS"	"28147"	"2016"	"2016"	188	14599	1287.8
	"Walthall County, MS"	"28147"	"2017"	"2017"	167	14499	1151.8
	"Walthall County, MS"	"28147"	"2018"	"2018"	213	14465	1472.5
	"Walthall County, MS"	"28147"	"2019"	"2019"	173	14286	1211.0
	"Warren County, MS"	"28149"	"2015"	"2015"	594	47485	1250.9
