"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"2021"	"2021"	"Aug., 2021"	"2021/08"	685	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Sep., 2021"	"2021/09"	1127	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Oct., 2021"	"2021/10"	1181	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Nov., 2021"	"2021/11"	1167	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Dec., 2021"	"2021/12"	2254	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	4813	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	1651	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	408	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	298	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	542	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	368	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	417	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	440	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	374	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	547	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	530	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	740	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Mar., 2020"	"2020/03"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Apr., 2020"	"2020/04"	419	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"May, 2020"	"2020/05"	493	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Jun., 2020"	"2020/06"	403	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Jul., 2020"	"2020/07"	638	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Aug., 2020"	"2020/08"	825	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Sep., 2020"	"2020/09"	807	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Oct., 2020"	"2020/10"	903	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1129	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Dec., 2020"	"2020/12"	2255	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Jan., 2021"	"2021/01"	3324	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Feb., 2021"	"2021/02"	1442	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Mar., 2021"	"2021/03"	530	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Apr., 2021"	"2021/04"	398	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"May, 2021"	"2021/05"	437	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Jun., 2021"	"2021/06"	214	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Jul., 2021"	"2021/07"	268	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Aug., 2021"	"2021/08"	1531	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Sep., 2021"	"2021/09"	2512	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Oct., 2021"	"2021/10"	1468	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Nov., 2021"	"2021/11"	601	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Dec., 2021"	"2021/12"	886	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	2192	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	1591	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	407	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	110	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	135	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	226	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	292	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	306	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	259	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	225	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	195	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	249	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Mar., 2020"	"2020/03"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Apr., 2020"	"2020/04"	19	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"May, 2020"	"2020/05"	42	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Jun., 2020"	"2020/06"	17	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Jul., 2020"	"2020/07"	17	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Aug., 2020"	"2020/08"	30	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Sep., 2020"	"2020/09"	100	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Oct., 2020"	"2020/10"	261	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Nov., 2020"	"2020/11"	467	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Dec., 2020"	"2020/12"	255	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Jan., 2021"	"2021/01"	76	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Feb., 2021"	"2021/02"	23	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Mar., 2021"	"2021/03"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Apr., 2021"	"2021/04"	16	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"May, 2021"	"2021/05"	21	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Jun., 2021"	"2021/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Jul., 2021"	"2021/07"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Aug., 2021"	"2021/08"	21	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Sep., 2021"	"2021/09"	68	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Oct., 2021"	"2021/10"	158	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Nov., 2021"	"2021/11"	131	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Dec., 2021"	"2021/12"	95	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	97	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	79	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	21	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	15	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	19	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	27	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	19	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	13	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	17	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Mar., 2020"	"2020/03"	91	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Apr., 2020"	"2020/04"	989	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"May, 2020"	"2020/05"	1053	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Jun., 2020"	"2020/06"	466	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Jul., 2020"	"2020/07"	608	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Aug., 2020"	"2020/08"	703	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Sep., 2020"	"2020/09"	557	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Oct., 2020"	"2020/10"	853	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Nov., 2020"	"2020/11"	2756	Not Applicable	Not Applicable
	"Ohio"	"39"	"2020"	"2020"	"Dec., 2020"	"2020/12"	5529	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Jan., 2021"	"2021/01"	3703	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Feb., 2021"	"2021/02"	1366	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Mar., 2021"	"2021/03"	600	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Apr., 2021"	"2021/04"	556	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"May, 2021"	"2021/05"	460	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Jun., 2021"	"2021/06"	235	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Jul., 2021"	"2021/07"	164	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Aug., 2021"	"2021/08"	737	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Sep., 2021"	"2021/09"	2176	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Oct., 2021"	"2021/10"	2486	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Nov., 2021"	"2021/11"	2046	Not Applicable	Not Applicable
	"Ohio"	"39"	"2021"	"2021"	"Dec., 2021"	"2021/12"	3756	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	4390	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	1729	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	476	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	148	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	171	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	224	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	302	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	430	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	357	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	302	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	368	Not Applicable	Not Applicable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	436	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Jan., 2020"	"2020/01"	Suppressed	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Mar., 2020"	"2020/03"	33	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Apr., 2020"	"2020/04"	189	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"May, 2020"	"2020/05"	87	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Jun., 2020"	"2020/06"	61	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Jul., 2020"	"2020/07"	221	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Aug., 2020"	"2020/08"	328	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Sep., 2020"	"2020/09"	319	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Oct., 2020"	"2020/10"	562	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1158	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1888	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1891	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Feb., 2021"	"2021/02"	717	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Mar., 2021"	"2021/03"	256	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Apr., 2021"	"2021/04"	129	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"May, 2021"	"2021/05"	88	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Jun., 2021"	"2021/06"	97	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Jul., 2021"	"2021/07"	225	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Aug., 2021"	"2021/08"	1020	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Sep., 2021"	"2021/09"	1245	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Oct., 2021"	"2021/10"	649	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Nov., 2021"	"2021/11"	393	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2021"	"2021"	"Dec., 2021"	"2021/12"	569	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	1322	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	963	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	228	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	57	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	44	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	60	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	120	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	170	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	129	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	98	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	72	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	146	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Mar., 2020"	"2020/03"	26	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Apr., 2020"	"2020/04"	101	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"May, 2020"	"2020/05"	50	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Jun., 2020"	"2020/06"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Jul., 2020"	"2020/07"	106	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Aug., 2020"	"2020/08"	115	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Sep., 2020"	"2020/09"	84	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Oct., 2020"	"2020/10"	111	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Nov., 2020"	"2020/11"	285	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020"	"2020"	"Dec., 2020"	"2020/12"	505	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Jan., 2021"	"2021/01"	398	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Feb., 2021"	"2021/02"	151	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Mar., 2021"	"2021/03"	101	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Apr., 2021"	"2021/04"	93	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"May, 2021"	"2021/05"	189	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Jun., 2021"	"2021/06"	91	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Jul., 2021"	"2021/07"	76	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Aug., 2021"	"2021/08"	561	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Sep., 2021"	"2021/09"	840	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Oct., 2021"	"2021/10"	551	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Nov., 2021"	"2021/11"	355	Not Applicable	Not Applicable
	"Oregon"	"41"	"2021"	"2021"	"Dec., 2021"	"2021/12"	275	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	499	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	476	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	155	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	82	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	93	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	130	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	101	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	81	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	67	Not Applicable	Not Applicable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	109	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Mar., 2020"	"2020/03"	99	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Apr., 2020"	"2020/04"	3296	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"May, 2020"	"2020/05"	2510	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Jun., 2020"	"2020/06"	704	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Jul., 2020"	"2020/07"	415	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Aug., 2020"	"2020/08"	450	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Sep., 2020"	"2020/09"	333	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Oct., 2020"	"2020/10"	613	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Nov., 2020"	"2020/11"	2303	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2020"	"2020"	"Dec., 2020"	"2020/12"	5886	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Jan., 2021"	"2021/01"	4312	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Feb., 2021"	"2021/02"	1627	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Mar., 2021"	"2021/03"	791	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Apr., 2021"	"2021/04"	1104	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"May, 2021"	"2021/05"	772	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Jun., 2021"	"2021/06"	268	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Jul., 2021"	"2021/07"	127	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Aug., 2021"	"2021/08"	518	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Sep., 2021"	"2021/09"	1274	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Oct., 2021"	"2021/10"	2005	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Nov., 2021"	"2021/11"	2098	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2021"	"2021"	"Dec., 2021"	"2021/12"	3273	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	3905	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	1482	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	399	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	176	Not Applicable	Not Applicable
