"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Kidder County, ND"	"38043"	0	Not Applicable	Not Applicable
	"LaMoure County, ND"	"38045"	0	Not Applicable	Not Applicable
	"Logan County, ND"	"38047"	Suppressed	Not Applicable	Not Applicable
	"McHenry County, ND"	"38049"	Suppressed	Not Applicable	Not Applicable
	"McIntosh County, ND"	"38051"	0	Not Applicable	Not Applicable
	"McKenzie County, ND"	"38053"	Suppressed	Not Applicable	Not Applicable
	"McLean County, ND"	"38055"	Suppressed	Not Applicable	Not Applicable
	"Mercer County, ND"	"38057"	0	Not Applicable	Not Applicable
	"Morton County, ND"	"38059"	0	Not Applicable	Not Applicable
	"Mountrail County, ND"	"38061"	0	Not Applicable	Not Applicable
	"Nelson County, ND"	"38063"	0	Not Applicable	Not Applicable
	"Oliver County, ND"	"38065"	0	Not Applicable	Not Applicable
	"Pembina County, ND"	"38067"	Suppressed	Not Applicable	Not Applicable
	"Pierce County, ND"	"38069"	0	Not Applicable	Not Applicable
	"Ramsey County, ND"	"38071"	Suppressed	Not Applicable	Not Applicable
	"Ransom County, ND"	"38073"	Suppressed	Not Applicable	Not Applicable
	"Renville County, ND"	"38075"	0	Not Applicable	Not Applicable
	"Richland County, ND"	"38077"	Suppressed	Not Applicable	Not Applicable
	"Rolette County, ND"	"38079"	Suppressed	Not Applicable	Not Applicable
	"Sargent County, ND"	"38081"	0	Not Applicable	Not Applicable
	"Sheridan County, ND"	"38083"	0	Not Applicable	Not Applicable
	"Sioux County, ND"	"38085"	0	Not Applicable	Not Applicable
	"Slope County, ND"	"38087"	0	Not Applicable	Not Applicable
	"Stark County, ND"	"38089"	Suppressed	Not Applicable	Not Applicable
	"Steele County, ND"	"38091"	0	Not Applicable	Not Applicable
	"Stutsman County, ND"	"38093"	Suppressed	Not Applicable	Not Applicable
	"Towner County, ND"	"38095"	0	Not Applicable	Not Applicable
	"Traill County, ND"	"38097"	0	Not Applicable	Not Applicable
	"Walsh County, ND"	"38099"	Suppressed	Not Applicable	Not Applicable
	"Ward County, ND"	"38101"	11	Not Applicable	Not Applicable
	"Wells County, ND"	"38103"	Suppressed	Not Applicable	Not Applicable
	"Williams County, ND"	"38105"	Suppressed	Not Applicable	Not Applicable
	"Adams County, OH"	"39001"	14	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	10	Not Applicable	Not Applicable
	"Ashland County, OH"	"39005"	13	Not Applicable	Not Applicable
	"Ashtabula County, OH"	"39007"	22	Not Applicable	Not Applicable
	"Athens County, OH"	"39009"	16	Not Applicable	Not Applicable
	"Auglaize County, OH"	"39011"	Suppressed	Not Applicable	Not Applicable
	"Belmont County, OH"	"39013"	15	Not Applicable	Not Applicable
	"Brown County, OH"	"39015"	13	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	52	Not Applicable	Not Applicable
	"Carroll County, OH"	"39019"	Suppressed	Not Applicable	Not Applicable
	"Champaign County, OH"	"39021"	Suppressed	Not Applicable	Not Applicable
	"Clark County, OH"	"39023"	31	Not Applicable	Not Applicable
	"Clermont County, OH"	"39025"	35	Not Applicable	Not Applicable
	"Clinton County, OH"	"39027"	Suppressed	Not Applicable	Not Applicable
	"Columbiana County, OH"	"39029"	12	Not Applicable	Not Applicable
	"Coshocton County, OH"	"39031"	10	Not Applicable	Not Applicable
	"Crawford County, OH"	"39033"	Suppressed	Not Applicable	Not Applicable
	"Cuyahoga County, OH"	"39035"	167	Not Applicable	Not Applicable
	"Darke County, OH"	"39037"	Suppressed	Not Applicable	Not Applicable
	"Defiance County, OH"	"39039"	Suppressed	Not Applicable	Not Applicable
	"Delaware County, OH"	"39041"	14	Not Applicable	Not Applicable
	"Erie County, OH"	"39043"	Suppressed	Not Applicable	Not Applicable
	"Fairfield County, OH"	"39045"	15	Not Applicable	Not Applicable
	"Fayette County, OH"	"39047"	12	Not Applicable	Not Applicable
	"Franklin County, OH"	"39049"	123	Not Applicable	Not Applicable
	"Fulton County, OH"	"39051"	Suppressed	Not Applicable	Not Applicable
	"Gallia County, OH"	"39053"	Suppressed	Not Applicable	Not Applicable
	"Geauga County, OH"	"39055"	11	Not Applicable	Not Applicable
	"Greene County, OH"	"39057"	22	Not Applicable	Not Applicable
	"Guernsey County, OH"	"39059"	Suppressed	Not Applicable	Not Applicable
	"Hamilton County, OH"	"39061"	92	Not Applicable	Not Applicable
	"Hancock County, OH"	"39063"	10	Not Applicable	Not Applicable
	"Hardin County, OH"	"39065"	10	Not Applicable	Not Applicable
	"Harrison County, OH"	"39067"	Suppressed	Not Applicable	Not Applicable
	"Henry County, OH"	"39069"	Suppressed	Not Applicable	Not Applicable
	"Highland County, OH"	"39071"	11	Not Applicable	Not Applicable
	"Hocking County, OH"	"39073"	Suppressed	Not Applicable	Not Applicable
	"Holmes County, OH"	"39075"	Suppressed	Not Applicable	Not Applicable
	"Huron County, OH"	"39077"	Suppressed	Not Applicable	Not Applicable
	"Jackson County, OH"	"39079"	Suppressed	Not Applicable	Not Applicable
	"Jefferson County, OH"	"39081"	11	Not Applicable	Not Applicable
	"Knox County, OH"	"39083"	12	Not Applicable	Not Applicable
	"Lake County, OH"	"39085"	27	Not Applicable	Not Applicable
	"Lawrence County, OH"	"39087"	25	Not Applicable	Not Applicable
	"Licking County, OH"	"39089"	19	Not Applicable	Not Applicable
	"Logan County, OH"	"39091"	Suppressed	Not Applicable	Not Applicable
	"Lorain County, OH"	"39093"	37	Not Applicable	Not Applicable
	"Lucas County, OH"	"39095"	49	Not Applicable	Not Applicable
	"Madison County, OH"	"39097"	12	Not Applicable	Not Applicable
	"Mahoning County, OH"	"39099"	51	Not Applicable	Not Applicable
	"Marion County, OH"	"39101"	14	Not Applicable	Not Applicable
	"Medina County, OH"	"39103"	24	Not Applicable	Not Applicable
	"Meigs County, OH"	"39105"	Suppressed	Not Applicable	Not Applicable
	"Mercer County, OH"	"39107"	Suppressed	Not Applicable	Not Applicable
	"Miami County, OH"	"39109"	19	Not Applicable	Not Applicable
	"Monroe County, OH"	"39111"	Suppressed	Not Applicable	Not Applicable
	"Montgomery County, OH"	"39113"	103	Not Applicable	Not Applicable
	"Morgan County, OH"	"39115"	Suppressed	Not Applicable	Not Applicable
	"Morrow County, OH"	"39117"	Suppressed	Not Applicable	Not Applicable
	"Muskingum County, OH"	"39119"	13	Not Applicable	Not Applicable
	"Noble County, OH"	"39121"	Suppressed	Not Applicable	Not Applicable
	"Ottawa County, OH"	"39123"	10	Not Applicable	Not Applicable
	"Paulding County, OH"	"39125"	0	Not Applicable	Not Applicable
	"Perry County, OH"	"39127"	Suppressed	Not Applicable	Not Applicable
	"Pickaway County, OH"	"39129"	Suppressed	Not Applicable	Not Applicable
	"Pike County, OH"	"39131"	12	Not Applicable	Not Applicable
	"Portage County, OH"	"39133"	18	Not Applicable	Not Applicable
	"Preble County, OH"	"39135"	10	Not Applicable	Not Applicable
	"Putnam County, OH"	"39137"	Suppressed	Not Applicable	Not Applicable
	"Richland County, OH"	"39139"	28	Not Applicable	Not Applicable
	"Ross County, OH"	"39141"	15	Not Applicable	Not Applicable
	"Sandusky County, OH"	"39143"	11	Not Applicable	Not Applicable
	"Scioto County, OH"	"39145"	19	Not Applicable	Not Applicable
	"Seneca County, OH"	"39147"	12	Not Applicable	Not Applicable
	"Shelby County, OH"	"39149"	Suppressed	Not Applicable	Not Applicable
	"Stark County, OH"	"39151"	62	Not Applicable	Not Applicable
	"Summit County, OH"	"39153"	79	Not Applicable	Not Applicable
	"Trumbull County, OH"	"39155"	38	Not Applicable	Not Applicable
	"Tuscarawas County, OH"	"39157"	25	Not Applicable	Not Applicable
	"Union County, OH"	"39159"	11	Not Applicable	Not Applicable
	"Van Wert County, OH"	"39161"	Suppressed	Not Applicable	Not Applicable
	"Vinton County, OH"	"39163"	Suppressed	Not Applicable	Not Applicable
	"Warren County, OH"	"39165"	31	Not Applicable	Not Applicable
	"Washington County, OH"	"39167"	13	Not Applicable	Not Applicable
	"Wayne County, OH"	"39169"	19	Not Applicable	Not Applicable
	"Williams County, OH"	"39171"	Suppressed	Not Applicable	Not Applicable
	"Wood County, OH"	"39173"	19	Not Applicable	Not Applicable
	"Wyandot County, OH"	"39175"	Suppressed	Not Applicable	Not Applicable
	"Adair County, OK"	"40001"	Suppressed	Not Applicable	Not Applicable
	"Alfalfa County, OK"	"40003"	Suppressed	Not Applicable	Not Applicable
	"Atoka County, OK"	"40005"	Suppressed	Not Applicable	Not Applicable
	"Beaver County, OK"	"40007"	Suppressed	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	Suppressed	Not Applicable	Not Applicable
	"Blaine County, OK"	"40011"	Suppressed	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	Suppressed	Not Applicable	Not Applicable
	"Caddo County, OK"	"40015"	11	Not Applicable	Not Applicable
	"Canadian County, OK"	"40017"	17	Not Applicable	Not Applicable
	"Carter County, OK"	"40019"	14	Not Applicable	Not Applicable
	"Cherokee County, OK"	"40021"	10	Not Applicable	Not Applicable
	"Choctaw County, OK"	"40023"	Suppressed	Not Applicable	Not Applicable
	"Cimarron County, OK"	"40025"	Suppressed	Not Applicable	Not Applicable
	"Cleveland County, OK"	"40027"	30	Not Applicable	Not Applicable
	"Coal County, OK"	"40029"	Suppressed	Not Applicable	Not Applicable
	"Comanche County, OK"	"40031"	18	Not Applicable	Not Applicable
	"Cotton County, OK"	"40033"	Suppressed	Not Applicable	Not Applicable
	"Craig County, OK"	"40035"	Suppressed	Not Applicable	Not Applicable
	"Creek County, OK"	"40037"	Suppressed	Not Applicable	Not Applicable
	"Custer County, OK"	"40039"	Suppressed	Not Applicable	Not Applicable
	"Delaware County, OK"	"40041"	10	Not Applicable	Not Applicable
	"Dewey County, OK"	"40043"	Suppressed	Not Applicable	Not Applicable
	"Ellis County, OK"	"40045"	Suppressed	Not Applicable	Not Applicable
	"Garfield County, OK"	"40047"	13	Not Applicable	Not Applicable
	"Garvin County, OK"	"40049"	Suppressed	Not Applicable	Not Applicable
	"Grady County, OK"	"40051"	Suppressed	Not Applicable	Not Applicable
	"Grant County, OK"	"40053"	Suppressed	Not Applicable	Not Applicable
	"Greer County, OK"	"40055"	Suppressed	Not Applicable	Not Applicable
	"Harmon County, OK"	"40057"	0	Not Applicable	Not Applicable
	"Harper County, OK"	"40059"	0	Not Applicable	Not Applicable
	"Haskell County, OK"	"40061"	Suppressed	Not Applicable	Not Applicable
	"Hughes County, OK"	"40063"	Suppressed	Not Applicable	Not Applicable
	"Jackson County, OK"	"40065"	Suppressed	Not Applicable	Not Applicable
	"Jefferson County, OK"	"40067"	Suppressed	Not Applicable	Not Applicable
	"Johnston County, OK"	"40069"	Suppressed	Not Applicable	Not Applicable
	"Kay County, OK"	"40071"	Suppressed	Not Applicable	Not Applicable
	"Kingfisher County, OK"	"40073"	Suppressed	Not Applicable	Not Applicable
	"Kiowa County, OK"	"40075"	Suppressed	Not Applicable	Not Applicable
	"Latimer County, OK"	"40077"	Suppressed	Not Applicable	Not Applicable
	"Le Flore County, OK"	"40079"	Suppressed	Not Applicable	Not Applicable
	"Lincoln County, OK"	"40081"	Suppressed	Not Applicable	Not Applicable
	"Logan County, OK"	"40083"	11	Not Applicable	Not Applicable
	"Love County, OK"	"40085"	Suppressed	Not Applicable	Not Applicable
	"McClain County, OK"	"40087"	Suppressed	Not Applicable	Not Applicable
	"McCurtain County, OK"	"40089"	Suppressed	Not Applicable	Not Applicable
	"McIntosh County, OK"	"40091"	Suppressed	Not Applicable	Not Applicable
	"Major County, OK"	"40093"	0	Not Applicable	Not Applicable
	"Marshall County, OK"	"40095"	Suppressed	Not Applicable	Not Applicable
	"Mayes County, OK"	"40097"	Suppressed	Not Applicable	Not Applicable
	"Murray County, OK"	"40099"	Suppressed	Not Applicable	Not Applicable
	"Muskogee County, OK"	"40101"	12	Not Applicable	Not Applicable
	"Noble County, OK"	"40103"	Suppressed	Not Applicable	Not Applicable
	"Nowata County, OK"	"40105"	Suppressed	Not Applicable	Not Applicable
	"Okfuskee County, OK"	"40107"	Suppressed	Not Applicable	Not Applicable
	"Oklahoma County, OK"	"40109"	124	Not Applicable	Not Applicable
	"Okmulgee County, OK"	"40111"	16	Not Applicable	Not Applicable
	"Osage County, OK"	"40113"	Suppressed	Not Applicable	Not Applicable
	"Ottawa County, OK"	"40115"	Suppressed	Not Applicable	Not Applicable
	"Pawnee County, OK"	"40117"	Suppressed	Not Applicable	Not Applicable
	"Payne County, OK"	"40119"	12	Not Applicable	Not Applicable
	"Pittsburg County, OK"	"40121"	14	Not Applicable	Not Applicable
	"Pontotoc County, OK"	"40123"	11	Not Applicable	Not Applicable
	"Pottawatomie County, OK"	"40125"	12	Not Applicable	Not Applicable
	"Pushmataha County, OK"	"40127"	Suppressed	Not Applicable	Not Applicable
	"Roger Mills County, OK"	"40129"	0	Not Applicable	Not Applicable
	"Rogers County, OK"	"40131"	12	Not Applicable	Not Applicable
	"Seminole County, OK"	"40133"	Suppressed	Not Applicable	Not Applicable
	"Sequoyah County, OK"	"40135"	Suppressed	Not Applicable	Not Applicable
	"Stephens County, OK"	"40137"	14	Not Applicable	Not Applicable
	"Texas County, OK"	"40139"	Suppressed	Not Applicable	Not Applicable
	"Tillman County, OK"	"40141"	Suppressed	Not Applicable	Not Applicable
	"Tulsa County, OK"	"40143"	79	Not Applicable	Not Applicable
	"Wagoner County, OK"	"40145"	12	Not Applicable	Not Applicable
	"Washington County, OK"	"40147"	12	Not Applicable	Not Applicable
	"Washita County, OK"	"40149"	Suppressed	Not Applicable	Not Applicable
	"Woods County, OK"	"40151"	Suppressed	Not Applicable	Not Applicable
	"Woodward County, OK"	"40153"	Suppressed	Not Applicable	Not Applicable
	"Baker County, OR"	"41001"	Suppressed	Not Applicable	Not Applicable
	"Benton County, OR"	"41003"	Suppressed	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	57	Not Applicable	Not Applicable
	"Clatsop County, OR"	"41007"	11	Not Applicable	Not Applicable
	"Columbia County, OR"	"41009"	Suppressed	Not Applicable	Not Applicable
	"Coos County, OR"	"41011"	13	Not Applicable	Not Applicable
	"Crook County, OR"	"41013"	Suppressed	Not Applicable	Not Applicable
	"Curry County, OR"	"41015"	Suppressed	Not Applicable	Not Applicable
	"Deschutes County, OR"	"41017"	28	Not Applicable	Not Applicable
	"Douglas County, OR"	"41019"	30	Not Applicable	Not Applicable
	"Gilliam County, OR"	"41021"	Suppressed	Not Applicable	Not Applicable
	"Grant County, OR"	"41023"	Suppressed	Not Applicable	Not Applicable
	"Harney County, OR"	"41025"	Suppressed	Not Applicable	Not Applicable
	"Hood River County, OR"	"41027"	Suppressed	Not Applicable	Not Applicable
	"Jackson County, OR"	"41029"	44	Not Applicable	Not Applicable
	"Jefferson County, OR"	"41031"	Suppressed	Not Applicable	Not Applicable
	"Josephine County, OR"	"41033"	23	Not Applicable	Not Applicable
	"Klamath County, OR"	"41035"	15	Not Applicable	Not Applicable
	"Lake County, OR"	"41037"	Suppressed	Not Applicable	Not Applicable
	"Lane County, OR"	"41039"	46	Not Applicable	Not Applicable
	"Lincoln County, OR"	"41041"	13	Not Applicable	Not Applicable
	"Linn County, OR"	"41043"	24	Not Applicable	Not Applicable
	"Malheur County, OR"	"41045"	Suppressed	Not Applicable	Not Applicable
	"Marion County, OR"	"41047"	41	Not Applicable	Not Applicable
	"Morrow County, OR"	"41049"	0	Not Applicable	Not Applicable
	"Multnomah County, OR"	"41051"	89	Not Applicable	Not Applicable
	"Polk County, OR"	"41053"	13	Not Applicable	Not Applicable
	"Sherman County, OR"	"41055"	0	Not Applicable	Not Applicable
	"Tillamook County, OR"	"41057"	Suppressed	Not Applicable	Not Applicable
	"Umatilla County, OR"	"41059"	Suppressed	Not Applicable	Not Applicable
	"Union County, OR"	"41061"	Suppressed	Not Applicable	Not Applicable
	"Wallowa County, OR"	"41063"	Suppressed	Not Applicable	Not Applicable
	"Wasco County, OR"	"41065"	Suppressed	Not Applicable	Not Applicable
	"Washington County, OR"	"41067"	63	Not Applicable	Not Applicable
	"Wheeler County, OR"	"41069"	Suppressed	Not Applicable	Not Applicable
	"Yamhill County, OR"	"41071"	14	Not Applicable	Not Applicable
	"Adams County, PA"	"42001"	18	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	154	Not Applicable	Not Applicable
	"Armstrong County, PA"	"42005"	15	Not Applicable	Not Applicable
	"Beaver County, PA"	"42007"	43	Not Applicable	Not Applicable
	"Bedford County, PA"	"42009"	Suppressed	Not Applicable	Not Applicable
	"Berks County, PA"	"42011"	41	Not Applicable	Not Applicable
	"Blair County, PA"	"42013"	27	Not Applicable	Not Applicable
	"Bradford County, PA"	"42015"	19	Not Applicable	Not Applicable
	"Bucks County, PA"	"42017"	89	Not Applicable	Not Applicable
	"Butler County, PA"	"42019"	30	Not Applicable	Not Applicable
	"Cambria County, PA"	"42021"	21	Not Applicable	Not Applicable
	"Cameron County, PA"	"42023"	Suppressed	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	27	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	15	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	52	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	Suppressed	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	20	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	Suppressed	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	13	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	18	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	30	Not Applicable	Not Applicable
	"Dauphin County, PA"	"42043"	35	Not Applicable	Not Applicable
	"Delaware County, PA"	"42045"	58	Not Applicable	Not Applicable
	"Elk County, PA"	"42047"	Suppressed	Not Applicable	Not Applicable
	"Erie County, PA"	"42049"	48	Not Applicable	Not Applicable
	"Fayette County, PA"	"42051"	26	Not Applicable	Not Applicable
	"Forest County, PA"	"42053"	0	Not Applicable	Not Applicable
	"Franklin County, PA"	"42055"	27	Not Applicable	Not Applicable
	"Fulton County, PA"	"42057"	0	Not Applicable	Not Applicable
	"Greene County, PA"	"42059"	12	Not Applicable	Not Applicable
	"Huntingdon County, PA"	"42061"	14	Not Applicable	Not Applicable
	"Indiana County, PA"	"42063"	19	Not Applicable	Not Applicable
	"Jefferson County, PA"	"42065"	18	Not Applicable	Not Applicable
	"Juniata County, PA"	"42067"	Suppressed	Not Applicable	Not Applicable
	"Lackawanna County, PA"	"42069"	54	Not Applicable	Not Applicable
	"Lancaster County, PA"	"42071"	72	Not Applicable	Not Applicable
	"Lawrence County, PA"	"42073"	20	Not Applicable	Not Applicable
	"Lebanon County, PA"	"42075"	17	Not Applicable	Not Applicable
	"Lehigh County, PA"	"42077"	28	Not Applicable	Not Applicable
	"Luzerne County, PA"	"42079"	84	Not Applicable	Not Applicable
	"Lycoming County, PA"	"42081"	19	Not Applicable	Not Applicable
	"Mc Kean County, PA"	"42083"	Suppressed	Not Applicable	Not Applicable
	"Mercer County, PA"	"42085"	14	Not Applicable	Not Applicable
	"Mifflin County, PA"	"42087"	Suppressed	Not Applicable	Not Applicable
	"Monroe County, PA"	"42089"	28	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	96	Not Applicable	Not Applicable
	"Montour County, PA"	"42093"	Suppressed	Not Applicable	Not Applicable
