"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Eddy County, ND"	"38027"	114	Not Applicable	Not Applicable
	"Emmons County, ND"	"38029"	130	Not Applicable	Not Applicable
	"Foster County, ND"	"38031"	122	Not Applicable	Not Applicable
	"Golden Valley County, ND"	"38033"	40	Not Applicable	Not Applicable
	"Grand Forks County, ND"	"38035"	1386	Not Applicable	Not Applicable
	"Grant County, ND"	"38037"	105	Not Applicable	Not Applicable
	"Griggs County, ND"	"38039"	76	Not Applicable	Not Applicable
	"Hettinger County, ND"	"38041"	90	Not Applicable	Not Applicable
	"Kidder County, ND"	"38043"	78	Not Applicable	Not Applicable
	"LaMoure County, ND"	"38045"	130	Not Applicable	Not Applicable
	"Logan County, ND"	"38047"	66	Not Applicable	Not Applicable
	"McHenry County, ND"	"38049"	203	Not Applicable	Not Applicable
	"McIntosh County, ND"	"38051"	128	Not Applicable	Not Applicable
	"McKenzie County, ND"	"38053"	256	Not Applicable	Not Applicable
	"McLean County, ND"	"38055"	295	Not Applicable	Not Applicable
	"Mercer County, ND"	"38057"	222	Not Applicable	Not Applicable
	"Morton County, ND"	"38059"	937	Not Applicable	Not Applicable
	"Mountrail County, ND"	"38061"	280	Not Applicable	Not Applicable
	"Nelson County, ND"	"38063"	136	Not Applicable	Not Applicable
	"Oliver County, ND"	"38065"	36	Not Applicable	Not Applicable
	"Pembina County, ND"	"38067"	219	Not Applicable	Not Applicable
	"Pierce County, ND"	"38069"	150	Not Applicable	Not Applicable
	"Ramsey County, ND"	"38071"	392	Not Applicable	Not Applicable
	"Ransom County, ND"	"38073"	200	Not Applicable	Not Applicable
	"Renville County, ND"	"38075"	76	Not Applicable	Not Applicable
	"Richland County, ND"	"38077"	354	Not Applicable	Not Applicable
	"Rolette County, ND"	"38079"	485	Not Applicable	Not Applicable
	"Sargent County, ND"	"38081"	114	Not Applicable	Not Applicable
	"Sheridan County, ND"	"38083"	52	Not Applicable	Not Applicable
	"Sioux County, ND"	"38085"	142	Not Applicable	Not Applicable
	"Slope County, ND"	"38087"	Suppressed	Not Applicable	Not Applicable
	"Stark County, ND"	"38089"	717	Not Applicable	Not Applicable
	"Steele County, ND"	"38091"	51	Not Applicable	Not Applicable
	"Stutsman County, ND"	"38093"	642	Not Applicable	Not Applicable
	"Towner County, ND"	"38095"	83	Not Applicable	Not Applicable
	"Traill County, ND"	"38097"	240	Not Applicable	Not Applicable
	"Walsh County, ND"	"38099"	325	Not Applicable	Not Applicable
	"Ward County, ND"	"38101"	1568	Not Applicable	Not Applicable
	"Wells County, ND"	"38103"	162	Not Applicable	Not Applicable
	"Williams County, ND"	"38105"	602	Not Applicable	Not Applicable
	"Adams County, OH"	"39001"	1139	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	3414	Not Applicable	Not Applicable
	"Ashland County, OH"	"39005"	1781	Not Applicable	Not Applicable
	"Ashtabula County, OH"	"39007"	3582	Not Applicable	Not Applicable
	"Athens County, OH"	"39009"	1556	Not Applicable	Not Applicable
	"Auglaize County, OH"	"39011"	1524	Not Applicable	Not Applicable
	"Belmont County, OH"	"39013"	2675	Not Applicable	Not Applicable
	"Brown County, OH"	"39015"	1629	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	10546	Not Applicable	Not Applicable
	"Carroll County, OH"	"39019"	986	Not Applicable	Not Applicable
	"Champaign County, OH"	"39021"	1269	Not Applicable	Not Applicable
	"Clark County, OH"	"39023"	5313	Not Applicable	Not Applicable
	"Clermont County, OH"	"39025"	5845	Not Applicable	Not Applicable
	"Clinton County, OH"	"39027"	1436	Not Applicable	Not Applicable
	"Columbiana County, OH"	"39029"	3920	Not Applicable	Not Applicable
	"Coshocton County, OH"	"39031"	1282	Not Applicable	Not Applicable
	"Crawford County, OH"	"39033"	1718	Not Applicable	Not Applicable
	"Cuyahoga County, OH"	"39035"	39790	Not Applicable	Not Applicable
	"Darke County, OH"	"39037"	1793	Not Applicable	Not Applicable
	"Defiance County, OH"	"39039"	1204	Not Applicable	Not Applicable
	"Delaware County, OH"	"39041"	3772	Not Applicable	Not Applicable
	"Erie County, OH"	"39043"	2805	Not Applicable	Not Applicable
	"Fairfield County, OH"	"39045"	4381	Not Applicable	Not Applicable
	"Fayette County, OH"	"39047"	1058	Not Applicable	Not Applicable
	"Franklin County, OH"	"39049"	29477	Not Applicable	Not Applicable
	"Fulton County, OH"	"39051"	1351	Not Applicable	Not Applicable
	"Gallia County, OH"	"39053"	1128	Not Applicable	Not Applicable
	"Geauga County, OH"	"39055"	2651	Not Applicable	Not Applicable
	"Greene County, OH"	"39057"	4651	Not Applicable	Not Applicable
	"Guernsey County, OH"	"39059"	1510	Not Applicable	Not Applicable
	"Hamilton County, OH"	"39061"	22849	Not Applicable	Not Applicable
	"Hancock County, OH"	"39063"	2293	Not Applicable	Not Applicable
	"Hardin County, OH"	"39065"	1105	Not Applicable	Not Applicable
	"Harrison County, OH"	"39067"	653	Not Applicable	Not Applicable
	"Henry County, OH"	"39069"	923	Not Applicable	Not Applicable
	"Highland County, OH"	"39071"	1561	Not Applicable	Not Applicable
	"Hocking County, OH"	"39073"	1021	Not Applicable	Not Applicable
	"Holmes County, OH"	"39075"	1013	Not Applicable	Not Applicable
	"Huron County, OH"	"39077"	1894	Not Applicable	Not Applicable
	"Jackson County, OH"	"39079"	1225	Not Applicable	Not Applicable
	"Jefferson County, OH"	"39081"	2775	Not Applicable	Not Applicable
	"Knox County, OH"	"39083"	1927	Not Applicable	Not Applicable
	"Lake County, OH"	"39085"	7501	Not Applicable	Not Applicable
	"Lawrence County, OH"	"39087"	2609	Not Applicable	Not Applicable
	"Licking County, OH"	"39089"	5072	Not Applicable	Not Applicable
	"Logan County, OH"	"39091"	1455	Not Applicable	Not Applicable
	"Lorain County, OH"	"39093"	9656	Not Applicable	Not Applicable
	"Lucas County, OH"	"39095"	13753	Not Applicable	Not Applicable
	"Madison County, OH"	"39097"	1248	Not Applicable	Not Applicable
	"Mahoning County, OH"	"39099"	9133	Not Applicable	Not Applicable
	"Marion County, OH"	"39101"	2235	Not Applicable	Not Applicable
	"Medina County, OH"	"39103"	4877	Not Applicable	Not Applicable
	"Meigs County, OH"	"39105"	924	Not Applicable	Not Applicable
	"Mercer County, OH"	"39107"	1229	Not Applicable	Not Applicable
	"Miami County, OH"	"39109"	3478	Not Applicable	Not Applicable
	"Monroe County, OH"	"39111"	551	Not Applicable	Not Applicable
	"Montgomery County, OH"	"39113"	18426	Not Applicable	Not Applicable
	"Morgan County, OH"	"39115"	607	Not Applicable	Not Applicable
	"Morrow County, OH"	"39117"	1004	Not Applicable	Not Applicable
	"Muskingum County, OH"	"39119"	2888	Not Applicable	Not Applicable
	"Noble County, OH"	"39121"	383	Not Applicable	Not Applicable
	"Ottawa County, OH"	"39123"	1509	Not Applicable	Not Applicable
	"Paulding County, OH"	"39125"	566	Not Applicable	Not Applicable
	"Perry County, OH"	"39127"	1162	Not Applicable	Not Applicable
	"Pickaway County, OH"	"39129"	1877	Not Applicable	Not Applicable
	"Pike County, OH"	"39131"	1144	Not Applicable	Not Applicable
	"Portage County, OH"	"39133"	4619	Not Applicable	Not Applicable
	"Preble County, OH"	"39135"	1493	Not Applicable	Not Applicable
	"Putnam County, OH"	"39137"	992	Not Applicable	Not Applicable
	"Richland County, OH"	"39139"	4468	Not Applicable	Not Applicable
	"Ross County, OH"	"39141"	2853	Not Applicable	Not Applicable
	"Sandusky County, OH"	"39143"	2037	Not Applicable	Not Applicable
	"Scioto County, OH"	"39145"	3181	Not Applicable	Not Applicable
	"Seneca County, OH"	"39147"	1857	Not Applicable	Not Applicable
	"Shelby County, OH"	"39149"	1491	Not Applicable	Not Applicable
	"Stark County, OH"	"39151"	13116	Not Applicable	Not Applicable
	"Summit County, OH"	"39153"	17380	Not Applicable	Not Applicable
	"Trumbull County, OH"	"39155"	7915	Not Applicable	Not Applicable
	"Tuscarawas County, OH"	"39157"	3373	Not Applicable	Not Applicable
	"Union County, OH"	"39159"	1271	Not Applicable	Not Applicable
	"Van Wert County, OH"	"39161"	968	Not Applicable	Not Applicable
	"Vinton County, OH"	"39163"	536	Not Applicable	Not Applicable
	"Warren County, OH"	"39165"	5669	Not Applicable	Not Applicable
	"Washington County, OH"	"39167"	2196	Not Applicable	Not Applicable
	"Wayne County, OH"	"39169"	3601	Not Applicable	Not Applicable
	"Williams County, OH"	"39171"	1213	Not Applicable	Not Applicable
	"Wood County, OH"	"39173"	3414	Not Applicable	Not Applicable
	"Wyandot County, OH"	"39175"	778	Not Applicable	Not Applicable
	"Adair County, OK"	"40001"	794	Not Applicable	Not Applicable
	"Alfalfa County, OK"	"40003"	163	Not Applicable	Not Applicable
	"Atoka County, OK"	"40005"	511	Not Applicable	Not Applicable
	"Beaver County, OK"	"40007"	154	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	753	Not Applicable	Not Applicable
	"Blaine County, OK"	"40011"	404	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	1661	Not Applicable	Not Applicable
	"Caddo County, OK"	"40015"	1148	Not Applicable	Not Applicable
	"Canadian County, OK"	"40017"	3302	Not Applicable	Not Applicable
	"Carter County, OK"	"40019"	1878	Not Applicable	Not Applicable
	"Cherokee County, OK"	"40021"	1578	Not Applicable	Not Applicable
	"Choctaw County, OK"	"40023"	692	Not Applicable	Not Applicable
	"Cimarron County, OK"	"40025"	82	Not Applicable	Not Applicable
	"Cleveland County, OK"	"40027"	6399	Not Applicable	Not Applicable
	"Coal County, OK"	"40029"	248	Not Applicable	Not Applicable
	"Comanche County, OK"	"40031"	3356	Not Applicable	Not Applicable
	"Cotton County, OK"	"40033"	243	Not Applicable	Not Applicable
	"Craig County, OK"	"40035"	591	Not Applicable	Not Applicable
	"Creek County, OK"	"40037"	2560	Not Applicable	Not Applicable
	"Custer County, OK"	"40039"	877	Not Applicable	Not Applicable
	"Delaware County, OK"	"40041"	1813	Not Applicable	Not Applicable
	"Dewey County, OK"	"40043"	201	Not Applicable	Not Applicable
	"Ellis County, OK"	"40045"	137	Not Applicable	Not Applicable
	"Garfield County, OK"	"40047"	2159	Not Applicable	Not Applicable
	"Garvin County, OK"	"40049"	1098	Not Applicable	Not Applicable
	"Grady County, OK"	"40051"	1784	Not Applicable	Not Applicable
	"Grant County, OK"	"40053"	180	Not Applicable	Not Applicable
	"Greer County, OK"	"40055"	224	Not Applicable	Not Applicable
	"Harmon County, OK"	"40057"	112	Not Applicable	Not Applicable
	"Harper County, OK"	"40059"	113	Not Applicable	Not Applicable
	"Haskell County, OK"	"40061"	504	Not Applicable	Not Applicable
	"Hughes County, OK"	"40063"	558	Not Applicable	Not Applicable
	"Jackson County, OK"	"40065"	765	Not Applicable	Not Applicable
	"Jefferson County, OK"	"40067"	257	Not Applicable	Not Applicable
	"Johnston County, OK"	"40069"	429	Not Applicable	Not Applicable
	"Kay County, OK"	"40071"	1760	Not Applicable	Not Applicable
	"Kingfisher County, OK"	"40073"	447	Not Applicable	Not Applicable
	"Kiowa County, OK"	"40075"	400	Not Applicable	Not Applicable
	"Latimer County, OK"	"40077"	364	Not Applicable	Not Applicable
	"Le Flore County, OK"	"40079"	1914	Not Applicable	Not Applicable
	"Lincoln County, OK"	"40081"	1193	Not Applicable	Not Applicable
	"Logan County, OK"	"40083"	1210	Not Applicable	Not Applicable
	"Love County, OK"	"40085"	379	Not Applicable	Not Applicable
	"McClain County, OK"	"40087"	1139	Not Applicable	Not Applicable
	"McCurtain County, OK"	"40089"	1434	Not Applicable	Not Applicable
	"McIntosh County, OK"	"40091"	987	Not Applicable	Not Applicable
	"Major County, OK"	"40093"	285	Not Applicable	Not Applicable
	"Marshall County, OK"	"40095"	666	Not Applicable	Not Applicable
	"Mayes County, OK"	"40097"	1484	Not Applicable	Not Applicable
	"Murray County, OK"	"40099"	580	Not Applicable	Not Applicable
	"Muskogee County, OK"	"40101"	2775	Not Applicable	Not Applicable
	"Noble County, OK"	"40103"	413	Not Applicable	Not Applicable
	"Nowata County, OK"	"40105"	374	Not Applicable	Not Applicable
	"Okfuskee County, OK"	"40107"	495	Not Applicable	Not Applicable
	"Oklahoma County, OK"	"40109"	22356	Not Applicable	Not Applicable
	"Okmulgee County, OK"	"40111"	1651	Not Applicable	Not Applicable
	"Osage County, OK"	"40113"	1473	Not Applicable	Not Applicable
	"Ottawa County, OK"	"40115"	1310	Not Applicable	Not Applicable
	"Pawnee County, OK"	"40117"	645	Not Applicable	Not Applicable
	"Payne County, OK"	"40119"	1807	Not Applicable	Not Applicable
	"Pittsburg County, OK"	"40121"	1865	Not Applicable	Not Applicable
	"Pontotoc County, OK"	"40123"	1391	Not Applicable	Not Applicable
	"Pottawatomie County, OK"	"40125"	2674	Not Applicable	Not Applicable
	"Pushmataha County, OK"	"40127"	557	Not Applicable	Not Applicable
	"Roger Mills County, OK"	"40129"	120	Not Applicable	Not Applicable
	"Rogers County, OK"	"40131"	2813	Not Applicable	Not Applicable
	"Seminole County, OK"	"40133"	1048	Not Applicable	Not Applicable
	"Sequoyah County, OK"	"40135"	1682	Not Applicable	Not Applicable
	"Stephens County, OK"	"40137"	1689	Not Applicable	Not Applicable
	"Texas County, OK"	"40139"	437	Not Applicable	Not Applicable
	"Tillman County, OK"	"40141"	311	Not Applicable	Not Applicable
	"Tulsa County, OK"	"40143"	18645	Not Applicable	Not Applicable
	"Wagoner County, OK"	"40145"	2188	Not Applicable	Not Applicable
	"Washington County, OK"	"40147"	1891	Not Applicable	Not Applicable
	"Washita County, OK"	"40149"	430	Not Applicable	Not Applicable
	"Woods County, OK"	"40151"	262	Not Applicable	Not Applicable
	"Woodward County, OK"	"40153"	611	Not Applicable	Not Applicable
	"Baker County, OR"	"41001"	665	Not Applicable	Not Applicable
	"Benton County, OR"	"41003"	1672	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	9887	Not Applicable	Not Applicable
	"Clatsop County, OR"	"41007"	1248	Not Applicable	Not Applicable
	"Columbia County, OR"	"41009"	1475	Not Applicable	Not Applicable
	"Coos County, OR"	"41011"	2671	Not Applicable	Not Applicable
	"Crook County, OR"	"41013"	750	Not Applicable	Not Applicable
	"Curry County, OR"	"41015"	1217	Not Applicable	Not Applicable
	"Deschutes County, OR"	"41017"	4299	Not Applicable	Not Applicable
	"Douglas County, OR"	"41019"	4726	Not Applicable	Not Applicable
	"Gilliam County, OR"	"41021"	69	Not Applicable	Not Applicable
	"Grant County, OR"	"41023"	275	Not Applicable	Not Applicable
	"Harney County, OR"	"41025"	264	Not Applicable	Not Applicable
	"Hood River County, OR"	"41027"	481	Not Applicable	Not Applicable
	"Jackson County, OR"	"41029"	7051	Not Applicable	Not Applicable
	"Jefferson County, OR"	"41031"	769	Not Applicable	Not Applicable
	"Josephine County, OR"	"41033"	3627	Not Applicable	Not Applicable
	"Klamath County, OR"	"41035"	2536	Not Applicable	Not Applicable
	"Lake County, OR"	"41037"	333	Not Applicable	Not Applicable
	"Lane County, OR"	"41039"	10997	Not Applicable	Not Applicable
	"Lincoln County, OR"	"41041"	1856	Not Applicable	Not Applicable
	"Linn County, OR"	"41043"	4030	Not Applicable	Not Applicable
	"Malheur County, OR"	"41045"	955	Not Applicable	Not Applicable
	"Marion County, OR"	"41047"	8512	Not Applicable	Not Applicable
	"Morrow County, OR"	"41049"	309	Not Applicable	Not Applicable
	"Multnomah County, OR"	"41051"	16981	Not Applicable	Not Applicable
	"Polk County, OR"	"41053"	2151	Not Applicable	Not Applicable
	"Sherman County, OR"	"41055"	57	Not Applicable	Not Applicable
	"Tillamook County, OR"	"41057"	1008	Not Applicable	Not Applicable
	"Umatilla County, OR"	"41059"	2148	Not Applicable	Not Applicable
	"Union County, OR"	"41061"	839	Not Applicable	Not Applicable
	"Wallowa County, OR"	"41063"	255	Not Applicable	Not Applicable
	"Wasco County, OR"	"41065"	920	Not Applicable	Not Applicable
	"Washington County, OR"	"41067"	10273	Not Applicable	Not Applicable
	"Wheeler County, OR"	"41069"	54	Not Applicable	Not Applicable
	"Yamhill County, OR"	"41071"	2883	Not Applicable	Not Applicable
	"Adams County, PA"	"42001"	3030	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	37780	Not Applicable	Not Applicable
	"Armstrong County, PA"	"42005"	2487	Not Applicable	Not Applicable
	"Beaver County, PA"	"42007"	6135	Not Applicable	Not Applicable
	"Bedford County, PA"	"42009"	1799	Not Applicable	Not Applicable
	"Berks County, PA"	"42011"	11693	Not Applicable	Not Applicable
	"Blair County, PA"	"42013"	4651	Not Applicable	Not Applicable
	"Bradford County, PA"	"42015"	2002	Not Applicable	Not Applicable
	"Bucks County, PA"	"42017"	17641	Not Applicable	Not Applicable
	"Butler County, PA"	"42019"	5929	Not Applicable	Not Applicable
	"Cambria County, PA"	"42021"	5230	Not Applicable	Not Applicable
	"Cameron County, PA"	"42023"	198	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	2434	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	3027	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	11282	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	1405	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	2841	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	1163	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	2059	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	2918	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	6990	Not Applicable	Not Applicable
	"Dauphin County, PA"	"42043"	7772	Not Applicable	Not Applicable
	"Delaware County, PA"	"42045"	15270	Not Applicable	Not Applicable
	"Elk County, PA"	"42047"	1078	Not Applicable	Not Applicable
	"Erie County, PA"	"42049"	8304	Not Applicable	Not Applicable
	"Fayette County, PA"	"42051"	5398	Not Applicable	Not Applicable
	"Forest County, PA"	"42053"	266	Not Applicable	Not Applicable
	"Franklin County, PA"	"42055"	4999	Not Applicable	Not Applicable
	"Fulton County, PA"	"42057"	507	Not Applicable	Not Applicable
	"Greene County, PA"	"42059"	1284	Not Applicable	Not Applicable
	"Huntingdon County, PA"	"42061"	1434	Not Applicable	Not Applicable
	"Indiana County, PA"	"42063"	2771	Not Applicable	Not Applicable
	"Jefferson County, PA"	"42065"	1625	Not Applicable	Not Applicable
