"Notes"	"Month"	"Month Code"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Jan., 2021"	"2021/01"	"Garvin County, OK"	"40049"	29	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Grady County, OK"	"40051"	30	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Johnston County, OK"	"40069"	14	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Kay County, OK"	"40071"	35	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Le Flore County, OK"	"40079"	29	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lincoln County, OK"	"40081"	22	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Logan County, OK"	"40083"	19	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"McClain County, OK"	"40087"	13	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"McCurtain County, OK"	"40089"	20	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"McIntosh County, OK"	"40091"	19	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Marshall County, OK"	"40095"	11	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Mayes County, OK"	"40097"	16	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Murray County, OK"	"40099"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Muskogee County, OK"	"40101"	44	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Oklahoma County, OK"	"40109"	296	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Okmulgee County, OK"	"40111"	18	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Osage County, OK"	"40113"	28	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Ottawa County, OK"	"40115"	19	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Pawnee County, OK"	"40117"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Payne County, OK"	"40119"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Pittsburg County, OK"	"40121"	45	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Pontotoc County, OK"	"40123"	20	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Pottawatomie County, OK"	"40125"	43	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Pushmataha County, OK"	"40127"	13	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Rogers County, OK"	"40131"	35	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Seminole County, OK"	"40133"	19	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Sequoyah County, OK"	"40135"	28	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Stephens County, OK"	"40137"	46	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Tulsa County, OK"	"40143"	278	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Wagoner County, OK"	"40145"	37	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Washington County, OK"	"40147"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Clackamas County, OR"	"41005"	33	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Deschutes County, OR"	"41017"	24	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Jackson County, OR"	"41029"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Josephine County, OR"	"41033"	20	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Klamath County, OR"	"41035"	28	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lane County, OR"	"41039"	18	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Linn County, OR"	"41043"	11	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Marion County, OR"	"41047"	42	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Multnomah County, OR"	"41051"	51	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Polk County, OR"	"41053"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Umatilla County, OR"	"41059"	13	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Washington County, OR"	"41067"	45	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Yamhill County, OR"	"41071"	17	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Adams County, PA"	"42001"	36	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Allegheny County, PA"	"42003"	353	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Armstrong County, PA"	"42005"	29	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Beaver County, PA"	"42007"	52	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bedford County, PA"	"42009"	19	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Berks County, PA"	"42011"	206	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Blair County, PA"	"42013"	71	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bradford County, PA"	"42015"	15	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bucks County, PA"	"42017"	117	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Butler County, PA"	"42019"	80	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Cambria County, PA"	"42021"	57	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Carbon County, PA"	"42025"	37	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Centre County, PA"	"42027"	38	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Chester County, PA"	"42029"	91	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Clarion County, PA"	"42031"	28	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Clearfield County, PA"	"42033"	49	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Clinton County, PA"	"42035"	20	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Columbia County, PA"	"42037"	35	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Crawford County, PA"	"42039"	22	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Cumberland County, PA"	"42041"	105	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Dauphin County, PA"	"42043"	93	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Delaware County, PA"	"42045"	156	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Elk County, PA"	"42047"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Erie County, PA"	"42049"	76	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Fayette County, PA"	"42051"	71	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Forest County, PA"	"42053"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Franklin County, PA"	"42055"	50	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Huntingdon County, PA"	"42061"	18	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Indiana County, PA"	"42063"	18	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Jefferson County, PA"	"42065"	17	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lackawanna County, PA"	"42069"	99	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lancaster County, PA"	"42071"	145	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lawrence County, PA"	"42073"	29	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lebanon County, PA"	"42075"	65	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lehigh County, PA"	"42077"	150	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Luzerne County, PA"	"42079"	152	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lycoming County, PA"	"42081"	63	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Mc Kean County, PA"	"42083"	24	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Mercer County, PA"	"42085"	46	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Mifflin County, PA"	"42087"	32	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Monroe County, PA"	"42089"	36	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Montgomery County, PA"	"42091"	203	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Montour County, PA"	"42093"	27	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Northampton County, PA"	"42095"	120	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Northumberland County, PA"	"42097"	54	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Perry County, PA"	"42099"	32	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Philadelphia County, PA"	"42101"	348	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Pike County, PA"	"42103"	12	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Schuylkill County, PA"	"42107"	79	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Snyder County, PA"	"42109"	26	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Somerset County, PA"	"42111"	63	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Tioga County, PA"	"42117"	16	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Union County, PA"	"42119"	23	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Venango County, PA"	"42121"	20	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Warren County, PA"	"42123"	17	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Washington County, PA"	"42125"	74	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Wayne County, PA"	"42127"	24	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Westmoreland County, PA"	"42129"	138	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"York County, PA"	"42133"	171	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bristol County, RI"	"44001"	46	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Kent County, RI"	"44003"	43	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Newport County, RI"	"44005"	18	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Providence County, RI"	"44007"	206	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Washington County, RI"	"44009"	26	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Abbeville County, SC"	"45001"	12	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Aiken County, SC"	"45003"	77	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Anderson County, SC"	"45007"	105	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Beaufort County, SC"	"45013"	37	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Berkeley County, SC"	"45015"	43	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Calhoun County, SC"	"45017"	17	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Charleston County, SC"	"45019"	78	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Cherokee County, SC"	"45021"	38	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Chester County, SC"	"45023"	18	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Chesterfield County, SC"	"45025"	22	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Clarendon County, SC"	"45027"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Colleton County, SC"	"45029"	28	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Darlington County, SC"	"45031"	49	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Dillon County, SC"	"45033"	14	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Dorchester County, SC"	"45035"	25	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Edgefield County, SC"	"45037"	14	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Fairfield County, SC"	"45039"	17	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Florence County, SC"	"45041"	83	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Georgetown County, SC"	"45043"	41	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Greenville County, SC"	"45045"	207	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Greenwood County, SC"	"45047"	41	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Horry County, SC"	"45051"	136	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Jasper County, SC"	"45053"	17	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Kershaw County, SC"	"45055"	19	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lancaster County, SC"	"45057"	38	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Laurens County, SC"	"45059"	49	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lexington County, SC"	"45063"	103	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Marion County, SC"	"45067"	27	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Marlboro County, SC"	"45069"	17	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Newberry County, SC"	"45071"	20	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Oconee County, SC"	"45073"	44	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Orangeburg County, SC"	"45075"	41	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Pickens County, SC"	"45077"	63	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Richland County, SC"	"45079"	100	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Saluda County, SC"	"45081"	12	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Spartanburg County, SC"	"45083"	180	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Sumter County, SC"	"45085"	36	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Union County, SC"	"45087"	20	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Williamsburg County, SC"	"45089"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"York County, SC"	"45091"	78	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Brown County, SD"	"46013"	11	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Minnehaha County, SD"	"46099"	24	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Pennington County, SD"	"46103"	25	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Anderson County, TN"	"47001"	43	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bedford County, TN"	"47003"	32	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Blount County, TN"	"47009"	39	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bradley County, TN"	"47011"	29	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Campbell County, TN"	"47013"	12	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Carroll County, TN"	"47017"	23	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Carter County, TN"	"47019"	31	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Cheatham County, TN"	"47021"	14	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Claiborne County, TN"	"47025"	30	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Cocke County, TN"	"47029"	26	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Coffee County, TN"	"47031"	28	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Cumberland County, TN"	"47035"	38	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Davidson County, TN"	"47037"	170	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"DeKalb County, TN"	"47041"	13	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Dickson County, TN"	"47043"	28	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Dyer County, TN"	"47045"	15	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Fayette County, TN"	"47047"	20	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Franklin County, TN"	"47051"	25	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Gibson County, TN"	"47053"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Giles County, TN"	"47055"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Grainger County, TN"	"47057"	14	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Greene County, TN"	"47059"	25	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Hamblen County, TN"	"47063"	45	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Hamilton County, TN"	"47065"	88	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Hardeman County, TN"	"47069"	13	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Hardin County, TN"	"47071"	17	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Hawkins County, TN"	"47073"	18	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Haywood County, TN"	"47075"	18	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Henderson County, TN"	"47077"	20	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Henry County, TN"	"47079"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Hickman County, TN"	"47081"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Jefferson County, TN"	"47089"	32	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Knox County, TN"	"47093"	151	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lawrence County, TN"	"47099"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Lincoln County, TN"	"47103"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Loudon County, TN"	"47105"	17	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"McMinn County, TN"	"47107"	15	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"McNairy County, TN"	"47109"	11	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Macon County, TN"	"47111"	16	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Madison County, TN"	"47113"	41	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Marion County, TN"	"47115"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Marshall County, TN"	"47117"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Maury County, TN"	"47119"	35	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Monroe County, TN"	"47123"	17	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Montgomery County, TN"	"47125"	52	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Morgan County, TN"	"47129"	15	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Obion County, TN"	"47131"	20	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Overton County, TN"	"47133"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Putnam County, TN"	"47141"	15	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Rhea County, TN"	"47143"	16	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Roane County, TN"	"47145"	33	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Robertson County, TN"	"47147"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Rutherford County, TN"	"47149"	77	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Scott County, TN"	"47151"	11	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Sevier County, TN"	"47155"	56	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Shelby County, TN"	"47157"	304	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Sullivan County, TN"	"47163"	54	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Sumner County, TN"	"47165"	67	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Tipton County, TN"	"47167"	37	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Union County, TN"	"47173"	12	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Warren County, TN"	"47177"	15	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Washington County, TN"	"47179"	37	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Wayne County, TN"	"47181"	11	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Weakley County, TN"	"47183"	11	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"White County, TN"	"47185"	18	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Williamson County, TN"	"47187"	45	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Wilson County, TN"	"47189"	54	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Anderson County, TX"	"48001"	27	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Andrews County, TX"	"48003"	13	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Angelina County, TX"	"48005"	73	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Atascosa County, TX"	"48013"	39	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Austin County, TX"	"48015"	12	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bastrop County, TX"	"48021"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bee County, TX"	"48025"	11	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bell County, TX"	"48027"	117	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bexar County, TX"	"48029"	841	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Bowie County, TX"	"48037"	37	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Brazoria County, TX"	"48039"	86	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Brazos County, TX"	"48041"	56	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Brown County, TX"	"48049"	31	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Burleson County, TX"	"48051"	14	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Burnet County, TX"	"48053"	23	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Caldwell County, TX"	"48055"	21	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Callahan County, TX"	"48059"	12	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Cameron County, TX"	"48061"	164	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Camp County, TX"	"48063"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Cass County, TX"	"48067"	18	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Chambers County, TX"	"48071"	11	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Cherokee County, TX"	"48073"	31	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Collin County, TX"	"48085"	220	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Comal County, TX"	"48091"	78	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Comanche County, TX"	"48093"	10	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Cooke County, TX"	"48097"	19	Not Applicable	Not Applicable
	"Jan., 2021"	"2021/01"	"Coryell County, TX"	"48099"	30	Not Applicable	Not Applicable
