"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Chatham County, NC"	"37037"	"2020"	"2020"	51	Not Applicable	Not Applicable
	"Chatham County, NC"	"37037"	"2021"	"2021"	55	Not Applicable	Not Applicable
	"Chatham County, NC"	"37037"	"2022 (provisional)"	"2022"	18	Not Applicable	Not Applicable
	"Cherokee County, NC"	"37039"	"2020"	"2020"	28	Not Applicable	Not Applicable
	"Cherokee County, NC"	"37039"	"2021"	"2021"	94	Not Applicable	Not Applicable
	"Cherokee County, NC"	"37039"	"2022 (provisional)"	"2022"	25	Not Applicable	Not Applicable
	"Chowan County, NC"	"37041"	"2020"	"2020"	22	Not Applicable	Not Applicable
	"Chowan County, NC"	"37041"	"2021"	"2021"	21	Not Applicable	Not Applicable
	"Chowan County, NC"	"37041"	"2022 (provisional)"	"2022"	12	Not Applicable	Not Applicable
	"Clay County, NC"	"37043"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Clay County, NC"	"37043"	"2021"	"2021"	43	Not Applicable	Not Applicable
	"Clay County, NC"	"37043"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Cleveland County, NC"	"37045"	"2020"	"2020"	162	Not Applicable	Not Applicable
	"Cleveland County, NC"	"37045"	"2021"	"2021"	217	Not Applicable	Not Applicable
	"Cleveland County, NC"	"37045"	"2022 (provisional)"	"2022"	101	Not Applicable	Not Applicable
	"Columbus County, NC"	"37047"	"2020"	"2020"	85	Not Applicable	Not Applicable
	"Columbus County, NC"	"37047"	"2021"	"2021"	155	Not Applicable	Not Applicable
	"Columbus County, NC"	"37047"	"2022 (provisional)"	"2022"	42	Not Applicable	Not Applicable
	"Craven County, NC"	"37049"	"2020"	"2020"	102	Not Applicable	Not Applicable
	"Craven County, NC"	"37049"	"2021"	"2021"	111	Not Applicable	Not Applicable
	"Craven County, NC"	"37049"	"2022 (provisional)"	"2022"	51	Not Applicable	Not Applicable
	"Cumberland County, NC"	"37051"	"2020"	"2020"	148	Not Applicable	Not Applicable
	"Cumberland County, NC"	"37051"	"2021"	"2021"	446	Not Applicable	Not Applicable
	"Cumberland County, NC"	"37051"	"2022 (provisional)"	"2022"	149	Not Applicable	Not Applicable
	"Currituck County, NC"	"37053"	"2020"	"2020"	13	Not Applicable	Not Applicable
	"Currituck County, NC"	"37053"	"2021"	"2021"	29	Not Applicable	Not Applicable
	"Currituck County, NC"	"37053"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Dare County, NC"	"37055"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Dare County, NC"	"37055"	"2021"	"2021"	26	Not Applicable	Not Applicable
	"Dare County, NC"	"37055"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Davidson County, NC"	"37057"	"2020"	"2020"	137	Not Applicable	Not Applicable
	"Davidson County, NC"	"37057"	"2021"	"2021"	351	Not Applicable	Not Applicable
	"Davidson County, NC"	"37057"	"2022 (provisional)"	"2022"	97	Not Applicable	Not Applicable
	"Davie County, NC"	"37059"	"2020"	"2020"	34	Not Applicable	Not Applicable
	"Davie County, NC"	"37059"	"2021"	"2021"	85	Not Applicable	Not Applicable
	"Davie County, NC"	"37059"	"2022 (provisional)"	"2022"	23	Not Applicable	Not Applicable
	"Duplin County, NC"	"37061"	"2020"	"2020"	74	Not Applicable	Not Applicable
	"Duplin County, NC"	"37061"	"2021"	"2021"	109	Not Applicable	Not Applicable
	"Duplin County, NC"	"37061"	"2022 (provisional)"	"2022"	28	Not Applicable	Not Applicable
	"Durham County, NC"	"37063"	"2020"	"2020"	138	Not Applicable	Not Applicable
	"Durham County, NC"	"37063"	"2021"	"2021"	136	Not Applicable	Not Applicable
	"Durham County, NC"	"37063"	"2022 (provisional)"	"2022"	82	Not Applicable	Not Applicable
	"Edgecombe County, NC"	"37065"	"2020"	"2020"	85	Not Applicable	Not Applicable
	"Edgecombe County, NC"	"37065"	"2021"	"2021"	61	Not Applicable	Not Applicable
	"Edgecombe County, NC"	"37065"	"2022 (provisional)"	"2022"	34	Not Applicable	Not Applicable
	"Forsyth County, NC"	"37067"	"2020"	"2020"	244	Not Applicable	Not Applicable
	"Forsyth County, NC"	"37067"	"2021"	"2021"	414	Not Applicable	Not Applicable
	"Forsyth County, NC"	"37067"	"2022 (provisional)"	"2022"	168	Not Applicable	Not Applicable
	"Franklin County, NC"	"37069"	"2020"	"2020"	43	Not Applicable	Not Applicable
	"Franklin County, NC"	"37069"	"2021"	"2021"	73	Not Applicable	Not Applicable
	"Franklin County, NC"	"37069"	"2022 (provisional)"	"2022"	27	Not Applicable	Not Applicable
	"Gaston County, NC"	"37071"	"2020"	"2020"	226	Not Applicable	Not Applicable
	"Gaston County, NC"	"37071"	"2021"	"2021"	453	Not Applicable	Not Applicable
	"Gaston County, NC"	"37071"	"2022 (provisional)"	"2022"	195	Not Applicable	Not Applicable
	"Gates County, NC"	"37073"	"2020"	"2020"	18	Not Applicable	Not Applicable
	"Gates County, NC"	"37073"	"2021"	"2021"	19	Not Applicable	Not Applicable
	"Gates County, NC"	"37073"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Graham County, NC"	"37075"	"2020"	"2020"	10	Not Applicable	Not Applicable
	"Graham County, NC"	"37075"	"2021"	"2021"	15	Not Applicable	Not Applicable
	"Graham County, NC"	"37075"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Granville County, NC"	"37077"	"2020"	"2020"	48	Not Applicable	Not Applicable
	"Granville County, NC"	"37077"	"2021"	"2021"	67	Not Applicable	Not Applicable
	"Granville County, NC"	"37077"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Greene County, NC"	"37079"	"2020"	"2020"	26	Not Applicable	Not Applicable
	"Greene County, NC"	"37079"	"2021"	"2021"	21	Not Applicable	Not Applicable
	"Greene County, NC"	"37079"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Guilford County, NC"	"37081"	"2020"	"2020"	346	Not Applicable	Not Applicable
	"Guilford County, NC"	"37081"	"2021"	"2021"	548	Not Applicable	Not Applicable
	"Guilford County, NC"	"37081"	"2022 (provisional)"	"2022"	230	Not Applicable	Not Applicable
	"Halifax County, NC"	"37083"	"2020"	"2020"	53	Not Applicable	Not Applicable
	"Halifax County, NC"	"37083"	"2021"	"2021"	93	Not Applicable	Not Applicable
	"Halifax County, NC"	"37083"	"2022 (provisional)"	"2022"	40	Not Applicable	Not Applicable
	"Harnett County, NC"	"37085"	"2020"	"2020"	97	Not Applicable	Not Applicable
	"Harnett County, NC"	"37085"	"2021"	"2021"	189	Not Applicable	Not Applicable
	"Harnett County, NC"	"37085"	"2022 (provisional)"	"2022"	65	Not Applicable	Not Applicable
	"Haywood County, NC"	"37087"	"2020"	"2020"	72	Not Applicable	Not Applicable
	"Haywood County, NC"	"37087"	"2021"	"2021"	110	Not Applicable	Not Applicable
	"Haywood County, NC"	"37087"	"2022 (provisional)"	"2022"	65	Not Applicable	Not Applicable
	"Henderson County, NC"	"37089"	"2020"	"2020"	98	Not Applicable	Not Applicable
	"Henderson County, NC"	"37089"	"2021"	"2021"	150	Not Applicable	Not Applicable
	"Henderson County, NC"	"37089"	"2022 (provisional)"	"2022"	92	Not Applicable	Not Applicable
	"Hertford County, NC"	"37091"	"2020"	"2020"	47	Not Applicable	Not Applicable
	"Hertford County, NC"	"37091"	"2021"	"2021"	30	Not Applicable	Not Applicable
	"Hertford County, NC"	"37091"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Hoke County, NC"	"37093"	"2020"	"2020"	40	Not Applicable	Not Applicable
	"Hoke County, NC"	"37093"	"2021"	"2021"	79	Not Applicable	Not Applicable
	"Hoke County, NC"	"37093"	"2022 (provisional)"	"2022"	30	Not Applicable	Not Applicable
	"Hyde County, NC"	"37095"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Hyde County, NC"	"37095"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Hyde County, NC"	"37095"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Iredell County, NC"	"37097"	"2020"	"2020"	134	Not Applicable	Not Applicable
	"Iredell County, NC"	"37097"	"2021"	"2021"	302	Not Applicable	Not Applicable
	"Iredell County, NC"	"37097"	"2022 (provisional)"	"2022"	114	Not Applicable	Not Applicable
	"Jackson County, NC"	"37099"	"2020"	"2020"	31	Not Applicable	Not Applicable
	"Jackson County, NC"	"37099"	"2021"	"2021"	50	Not Applicable	Not Applicable
	"Jackson County, NC"	"37099"	"2022 (provisional)"	"2022"	18	Not Applicable	Not Applicable
	"Johnston County, NC"	"37101"	"2020"	"2020"	121	Not Applicable	Not Applicable
	"Johnston County, NC"	"37101"	"2021"	"2021"	249	Not Applicable	Not Applicable
	"Johnston County, NC"	"37101"	"2022 (provisional)"	"2022"	92	Not Applicable	Not Applicable
	"Jones County, NC"	"37103"	"2020"	"2020"	17	Not Applicable	Not Applicable
	"Jones County, NC"	"37103"	"2021"	"2021"	16	Not Applicable	Not Applicable
	"Jones County, NC"	"37103"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Lee County, NC"	"37105"	"2020"	"2020"	46	Not Applicable	Not Applicable
	"Lee County, NC"	"37105"	"2021"	"2021"	85	Not Applicable	Not Applicable
	"Lee County, NC"	"37105"	"2022 (provisional)"	"2022"	34	Not Applicable	Not Applicable
	"Lenoir County, NC"	"37107"	"2020"	"2020"	78	Not Applicable	Not Applicable
	"Lenoir County, NC"	"37107"	"2021"	"2021"	112	Not Applicable	Not Applicable
	"Lenoir County, NC"	"37107"	"2022 (provisional)"	"2022"	43	Not Applicable	Not Applicable
	"Lincoln County, NC"	"37109"	"2020"	"2020"	74	Not Applicable	Not Applicable
	"Lincoln County, NC"	"37109"	"2021"	"2021"	174	Not Applicable	Not Applicable
	"Lincoln County, NC"	"37109"	"2022 (provisional)"	"2022"	58	Not Applicable	Not Applicable
	"McDowell County, NC"	"37111"	"2020"	"2020"	64	Not Applicable	Not Applicable
	"McDowell County, NC"	"37111"	"2021"	"2021"	110	Not Applicable	Not Applicable
	"McDowell County, NC"	"37111"	"2022 (provisional)"	"2022"	29	Not Applicable	Not Applicable
	"Macon County, NC"	"37113"	"2020"	"2020"	16	Not Applicable	Not Applicable
	"Macon County, NC"	"37113"	"2021"	"2021"	90	Not Applicable	Not Applicable
	"Macon County, NC"	"37113"	"2022 (provisional)"	"2022"	37	Not Applicable	Not Applicable
	"Madison County, NC"	"37115"	"2020"	"2020"	14	Not Applicable	Not Applicable
	"Madison County, NC"	"37115"	"2021"	"2021"	41	Not Applicable	Not Applicable
	"Madison County, NC"	"37115"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Martin County, NC"	"37117"	"2020"	"2020"	30	Not Applicable	Not Applicable
	"Martin County, NC"	"37117"	"2021"	"2021"	55	Not Applicable	Not Applicable
	"Martin County, NC"	"37117"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"Mecklenburg County, NC"	"37119"	"2020"	"2020"	611	Not Applicable	Not Applicable
	"Mecklenburg County, NC"	"37119"	"2021"	"2021"	850	Not Applicable	Not Applicable
	"Mecklenburg County, NC"	"37119"	"2022 (provisional)"	"2022"	311	Not Applicable	Not Applicable
	"Mitchell County, NC"	"37121"	"2020"	"2020"	26	Not Applicable	Not Applicable
	"Mitchell County, NC"	"37121"	"2021"	"2021"	36	Not Applicable	Not Applicable
	"Mitchell County, NC"	"37121"	"2022 (provisional)"	"2022"	12	Not Applicable	Not Applicable
	"Montgomery County, NC"	"37123"	"2020"	"2020"	38	Not Applicable	Not Applicable
	"Montgomery County, NC"	"37123"	"2021"	"2021"	65	Not Applicable	Not Applicable
	"Montgomery County, NC"	"37123"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Moore County, NC"	"37125"	"2020"	"2020"	97	Not Applicable	Not Applicable
	"Moore County, NC"	"37125"	"2021"	"2021"	150	Not Applicable	Not Applicable
	"Moore County, NC"	"37125"	"2022 (provisional)"	"2022"	78	Not Applicable	Not Applicable
	"Nash County, NC"	"37127"	"2020"	"2020"	115	Not Applicable	Not Applicable
	"Nash County, NC"	"37127"	"2021"	"2021"	134	Not Applicable	Not Applicable
	"Nash County, NC"	"37127"	"2022 (provisional)"	"2022"	60	Not Applicable	Not Applicable
	"New Hanover County, NC"	"37129"	"2020"	"2020"	88	Not Applicable	Not Applicable
	"New Hanover County, NC"	"37129"	"2021"	"2021"	206	Not Applicable	Not Applicable
	"New Hanover County, NC"	"37129"	"2022 (provisional)"	"2022"	98	Not Applicable	Not Applicable
	"Northampton County, NC"	"37131"	"2020"	"2020"	43	Not Applicable	Not Applicable
	"Northampton County, NC"	"37131"	"2021"	"2021"	45	Not Applicable	Not Applicable
	"Northampton County, NC"	"37131"	"2022 (provisional)"	"2022"	18	Not Applicable	Not Applicable
	"Onslow County, NC"	"37133"	"2020"	"2020"	79	Not Applicable	Not Applicable
	"Onslow County, NC"	"37133"	"2021"	"2021"	221	Not Applicable	Not Applicable
	"Onslow County, NC"	"37133"	"2022 (provisional)"	"2022"	100	Not Applicable	Not Applicable
	"Orange County, NC"	"37135"	"2020"	"2020"	52	Not Applicable	Not Applicable
	"Orange County, NC"	"37135"	"2021"	"2021"	51	Not Applicable	Not Applicable
	"Orange County, NC"	"37135"	"2022 (provisional)"	"2022"	25	Not Applicable	Not Applicable
	"Pamlico County, NC"	"37137"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Pamlico County, NC"	"37137"	"2021"	"2021"	22	Not Applicable	Not Applicable
	"Pamlico County, NC"	"37137"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Pasquotank County, NC"	"37139"	"2020"	"2020"	41	Not Applicable	Not Applicable
	"Pasquotank County, NC"	"37139"	"2021"	"2021"	56	Not Applicable	Not Applicable
	"Pasquotank County, NC"	"37139"	"2022 (provisional)"	"2022"	25	Not Applicable	Not Applicable
	"Pender County, NC"	"37141"	"2020"	"2020"	31	Not Applicable	Not Applicable
	"Pender County, NC"	"37141"	"2021"	"2021"	88	Not Applicable	Not Applicable
	"Pender County, NC"	"37141"	"2022 (provisional)"	"2022"	29	Not Applicable	Not Applicable
	"Perquimans County, NC"	"37143"	"2020"	"2020"	15	Not Applicable	Not Applicable
	"Perquimans County, NC"	"37143"	"2021"	"2021"	26	Not Applicable	Not Applicable
	"Perquimans County, NC"	"37143"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Person County, NC"	"37145"	"2020"	"2020"	26	Not Applicable	Not Applicable
	"Person County, NC"	"37145"	"2021"	"2021"	76	Not Applicable	Not Applicable
	"Person County, NC"	"37145"	"2022 (provisional)"	"2022"	22	Not Applicable	Not Applicable
	"Pitt County, NC"	"37147"	"2020"	"2020"	126	Not Applicable	Not Applicable
	"Pitt County, NC"	"37147"	"2021"	"2021"	182	Not Applicable	Not Applicable
	"Pitt County, NC"	"37147"	"2022 (provisional)"	"2022"	65	Not Applicable	Not Applicable
	"Polk County, NC"	"37149"	"2020"	"2020"	17	Not Applicable	Not Applicable
	"Polk County, NC"	"37149"	"2021"	"2021"	53	Not Applicable	Not Applicable
	"Polk County, NC"	"37149"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Randolph County, NC"	"37151"	"2020"	"2020"	137	Not Applicable	Not Applicable
	"Randolph County, NC"	"37151"	"2021"	"2021"	293	Not Applicable	Not Applicable
	"Randolph County, NC"	"37151"	"2022 (provisional)"	"2022"	109	Not Applicable	Not Applicable
	"Richmond County, NC"	"37153"	"2020"	"2020"	57	Not Applicable	Not Applicable
	"Richmond County, NC"	"37153"	"2021"	"2021"	103	Not Applicable	Not Applicable
	"Richmond County, NC"	"37153"	"2022 (provisional)"	"2022"	36	Not Applicable	Not Applicable
	"Robeson County, NC"	"37155"	"2020"	"2020"	194	Not Applicable	Not Applicable
	"Robeson County, NC"	"37155"	"2021"	"2021"	300	Not Applicable	Not Applicable
	"Robeson County, NC"	"37155"	"2022 (provisional)"	"2022"	98	Not Applicable	Not Applicable
	"Rockingham County, NC"	"37157"	"2020"	"2020"	104	Not Applicable	Not Applicable
	"Rockingham County, NC"	"37157"	"2021"	"2021"	167	Not Applicable	Not Applicable
	"Rockingham County, NC"	"37157"	"2022 (provisional)"	"2022"	64	Not Applicable	Not Applicable
	"Rowan County, NC"	"37159"	"2020"	"2020"	157	Not Applicable	Not Applicable
	"Rowan County, NC"	"37159"	"2021"	"2021"	349	Not Applicable	Not Applicable
	"Rowan County, NC"	"37159"	"2022 (provisional)"	"2022"	106	Not Applicable	Not Applicable
	"Rutherford County, NC"	"37161"	"2020"	"2020"	115	Not Applicable	Not Applicable
	"Rutherford County, NC"	"37161"	"2021"	"2021"	211	Not Applicable	Not Applicable
	"Rutherford County, NC"	"37161"	"2022 (provisional)"	"2022"	40	Not Applicable	Not Applicable
	"Sampson County, NC"	"37163"	"2020"	"2020"	57	Not Applicable	Not Applicable
	"Sampson County, NC"	"37163"	"2021"	"2021"	118	Not Applicable	Not Applicable
	"Sampson County, NC"	"37163"	"2022 (provisional)"	"2022"	47	Not Applicable	Not Applicable
	"Scotland County, NC"	"37165"	"2020"	"2020"	56	Not Applicable	Not Applicable
	"Scotland County, NC"	"37165"	"2021"	"2021"	77	Not Applicable	Not Applicable
	"Scotland County, NC"	"37165"	"2022 (provisional)"	"2022"	27	Not Applicable	Not Applicable
	"Stanly County, NC"	"37167"	"2020"	"2020"	74	Not Applicable	Not Applicable
	"Stanly County, NC"	"37167"	"2021"	"2021"	139	Not Applicable	Not Applicable
	"Stanly County, NC"	"37167"	"2022 (provisional)"	"2022"	51	Not Applicable	Not Applicable
	"Stokes County, NC"	"37169"	"2020"	"2020"	35	Not Applicable	Not Applicable
	"Stokes County, NC"	"37169"	"2021"	"2021"	76	Not Applicable	Not Applicable
	"Stokes County, NC"	"37169"	"2022 (provisional)"	"2022"	51	Not Applicable	Not Applicable
	"Surry County, NC"	"37171"	"2020"	"2020"	85	Not Applicable	Not Applicable
	"Surry County, NC"	"37171"	"2021"	"2021"	169	Not Applicable	Not Applicable
	"Surry County, NC"	"37171"	"2022 (provisional)"	"2022"	86	Not Applicable	Not Applicable
	"Swain County, NC"	"37173"	"2020"	"2020"	10	Not Applicable	Not Applicable
	"Swain County, NC"	"37173"	"2021"	"2021"	30	Not Applicable	Not Applicable
	"Swain County, NC"	"37173"	"2022 (provisional)"	"2022"	19	Not Applicable	Not Applicable
	"Transylvania County, NC"	"37175"	"2020"	"2020"	14	Not Applicable	Not Applicable
	"Transylvania County, NC"	"37175"	"2021"	"2021"	47	Not Applicable	Not Applicable
	"Transylvania County, NC"	"37175"	"2022 (provisional)"	"2022"	25	Not Applicable	Not Applicable
	"Tyrrell County, NC"	"37177"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Tyrrell County, NC"	"37177"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Tyrrell County, NC"	"37177"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Union County, NC"	"37179"	"2020"	"2020"	117	Not Applicable	Not Applicable
	"Union County, NC"	"37179"	"2021"	"2021"	292	Not Applicable	Not Applicable
	"Union County, NC"	"37179"	"2022 (provisional)"	"2022"	88	Not Applicable	Not Applicable
	"Vance County, NC"	"37181"	"2020"	"2020"	71	Not Applicable	Not Applicable
	"Vance County, NC"	"37181"	"2021"	"2021"	60	Not Applicable	Not Applicable
	"Vance County, NC"	"37181"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Wake County, NC"	"37183"	"2020"	"2020"	449	Not Applicable	Not Applicable
	"Wake County, NC"	"37183"	"2021"	"2021"	525	Not Applicable	Not Applicable
	"Wake County, NC"	"37183"	"2022 (provisional)"	"2022"	210	Not Applicable	Not Applicable
	"Warren County, NC"	"37185"	"2020"	"2020"	14	Not Applicable	Not Applicable
	"Warren County, NC"	"37185"	"2021"	"2021"	29	Not Applicable	Not Applicable
	"Warren County, NC"	"37185"	"2022 (provisional)"	"2022"	12	Not Applicable	Not Applicable
	"Washington County, NC"	"37187"	"2020"	"2020"	12	Not Applicable	Not Applicable
	"Washington County, NC"	"37187"	"2021"	"2021"	33	Not Applicable	Not Applicable
	"Washington County, NC"	"37187"	"2022 (provisional)"	"2022"	10	Not Applicable	Not Applicable
	"Watauga County, NC"	"37189"	"2020"	"2020"	24	Not Applicable	Not Applicable
	"Watauga County, NC"	"37189"	"2021"	"2021"	39	Not Applicable	Not Applicable
	"Watauga County, NC"	"37189"	"2022 (provisional)"	"2022"	26	Not Applicable	Not Applicable
	"Wayne County, NC"	"37191"	"2020"	"2020"	149	Not Applicable	Not Applicable
